material1,material2,pred_temp,weights
Tc2+,As3-,[10.44150028],[0.6 0.4]
Bk3+,F1-,[10.43582436],[0.25 0.75]
Xe4+,C3-,[10.41948533],[0.42857143 0.57142857]
Ru6+,F1-,[10.41885021],[0.14285714 0.85714286]
C3+,Mo1-,[10.41101586],[0.25 0.75]
Mo1+,C3-,[10.41101586],[0.75 0.25]
Mg1+,Cl1-,[10.41078934],[0.5 0.5]
Mo3+,Tc1-,[10.40778331],[0.25 0.75]
Rn2+,C4-,[10.4066691],[0.66666667 0.33333333]
Th2+,F1-,[10.40309155],[0.33333333 0.66666667]
Tc7+,Tc3-,[10.40039698],[0.3 0.7]
Fr1+,N2-,[10.3979476],[0.66666667 0.33333333]
Pd2+,Ge4-,[10.39670265],[0.66666667 0.33333333]
Cs1+,N3-,[10.39202228],[0.75 0.25]
Nd2+,H1-,[10.39093437],[0.33333333 0.66666667]
Ti2+,Cl1-,[10.38672471],[0.33333333 0.66666667]
Am4+,Cl1-,[10.38209795],[0.2 0.8]
Os6+,Co1-,[10.38199535],[0.14285714 0.85714286]
Pd4+,Co1-,[10.3752918],[0.2 0.8]
Mo4+,Tc1-,[10.37047911],[0.2 0.8]
Nb5+,N3-,[10.36843671],[0.375 0.625]
Nb3+,N2-,[10.36091638],[0.4 0.6]
Sn4+,Nb1-,[10.35842691],[0.2 0.8]
Ca2+,O2-,[10.35705191],[0.5 0.5]
Mn4+,Se2-,[10.3544152],[0.33333333 0.66666667]
Ta3+,F1-,[10.35375871],[0.25 0.75]
Np4+,F1-,[10.35355235],[0.2 0.8]
Ru5+,Br1-,[10.34034953],[0.16666667 0.83333333]
Sc2+,Cl1-,[10.33962874],[0.33333333 0.66666667]
Cm2+,Cl1-,[10.33574976],[0.2 0.8]
Ru6+,Br1-,[10.33517264],[0.14285714 0.85714286]
Ru3+,F1-,[10.31904393],[0.25 0.75]
Ra2+,C3-,[10.31886969],[0.6 0.4]
Sr2+,O2-,[10.31804952],[0.5 0.5]
Rh6+,Br1-,[10.31297146],[0.14285714 0.85714286]
Tc1+,As3-,[10.29920903],[0.75 0.25]
As3+,Tc1-,[10.29920903],[0.25 0.75]
Tc7+,C1-,[10.2989818],[0.125 0.875]
Xe8+,Si4-,[10.29787547],[0.33333333 0.66666667]
Tc4+,N1-,[10.29782844],[0.2 0.8]
Ra2+,C2-,[10.28241727],[0.5 0.5]
Ru8+,F1-,[10.28113762],[0.11111111 0.88888889]
Pu3+,S1-,[10.28106328],[0.25 0.75]
Ag2+,S2-,[10.2660204],[0.5 0.5]
Mo6+,Tc3-,[10.26524141],[0.33333333 0.66666667]
Ir7+,Br1-,[10.2563829],[0.125 0.875]
Cu2+,O2-,[10.2549846],[0.5 0.5]
Te2+,O1-,[10.25331777],[0.33333333 0.66666667]
O1+,Te2-,[10.25331777],[0.66666667 0.33333333]
Rh3+,Cl1-,[10.2483109],[0.25 0.75]
B1+,Cl1-,[10.24794312],[0.5 0.5]
Cl1+,B1-,[10.24794312],[0.5 0.5]
Zr4+,C3-,[10.23967153],[0.42857143 0.57142857]
Gd2+,Cl1-,[10.23322],[0.33333333 0.66666667]
Pu7+,S1-,[10.22814504],[0.25 0.75]
Ru5+,Cl1-,[10.22389671],[0.16666667 0.83333333]
Nd2+,N3-,[10.22092199],[0.6 0.4]
Mo5+,Tc1-,[10.21914057],[0.16666667 0.83333333]
Ir8+,Br1-,[10.21853246],[0.11111111 0.88888889]
Yb2+,O1-,[10.21750786],[0.33333333 0.66666667]
Ir9+,Br1-,[10.21253619],[0.1 0.9]
Ru4+,Co1-,[10.20701792],[0.2 0.8]
Hg4+,Cl1-,[10.20040323],[0.2 0.8]
Mg1+,O0.5-,[10.19945038],[0.33333333 0.66666667]
Ru5+,F1-,[10.19900691],[0.16666667 0.83333333]
Pu6+,S1-,[10.19372732],[0.25 0.75]
Pu5+,S1-,[10.19372732],[0.25 0.75]
Pu4+,S1-,[10.19372732],[0.25 0.75]
Rh4+,Cl1-,[10.19256048],[0.2 0.8]
Re3+,F1-,[10.1895707],[0.25 0.75]
Mo6+,Tc1-,[10.18858815],[0.14285714 0.85714286]
Zr4+,C4-,[10.18804234],[0.5 0.5]
Os8+,Br1-,[10.18695732],[0.11111111 0.88888889]
Ag1+,S1-,[10.18686489],[0.5 0.5]
Be1+,Si2-,[10.18467098],[0.66666667 0.33333333]
Hg2+,F1-,[10.18062068],[0.33333333 0.66666667]
Ac3+,O1-,[10.17918318],[0.25 0.75]
Cu1+,O1-,[10.17582909],[0.5 0.5]
Ru4+,Cl1-,[10.17485201],[0.2 0.8]
V5+,Si4-,[10.17469655],[0.44444444 0.55555556]
C1+,B3-,[10.17354569],[0.75 0.25]
B3+,C1-,[10.17354569],[0.25 0.75]
Np3+,F1-,[10.16623508],[0.25 0.75]
Ru5+,Co1-,[10.16619519],[0.16666667 0.83333333]
Tc4+,H1-,[10.1617259],[0.2 0.8]
Ta5+,Cl1-,[10.16029238],[0.16666667 0.83333333]
Ba2+,N2-,[10.15939446],[0.5 0.5]
Y1+,O1-,[10.15902636],[0.5 0.5]
Mg2+,O1-,[10.15464146],[0.33333333 0.66666667]
Ni1+,Ru2-,[10.1539758],[0.66666667 0.33333333]
Os5+,Co1-,[10.15043063],[0.16666667 0.83333333]
Y1+,C1-,[10.1441787],[0.5 0.5]
Rh4+,Br1-,[10.13250956],[0.2 0.8]
Os7+,Br1-,[10.12452945],[0.125 0.875]
Pd4+,Cl1-,[10.1107599],[0.2 0.8]
Hf3+,F1-,[10.10424213],[0.25 0.75]
U4+,F1-,[10.09982156],[0.2 0.8]
Sm2+,C2-,[10.09575889],[0.5 0.5]
Ce2+,O1-,[10.09526229],[0.33333333 0.66666667]
Fr1+,N3-,[10.09235211],[0.75 0.25]
Tc7+,N2-,[10.09231494],[0.22222222 0.77777778]
Ra2+,C1-,[10.08972239],[0.33333333 0.66666667]
As5+,Co1-,[10.08674692],[0.16666667 0.83333333]
Be2+,Si4-,[10.08415296],[0.66666667 0.33333333]
Pu3+,O0.333-,[10.08162589],[0.09990999 0.90009001]
Mo6+,Br1-,[10.08062004],[0.14285714 0.85714286]
At3+,B3-,[10.07897409],[0.5 0.5]
Yb3+,C4-,[10.07825337],[0.57142857 0.42857143]
U4+,Cl1-,[10.07494062],[0.2 0.8]
Rh4+,F1-,[10.07345147],[0.2 0.8]
Xe2+,O2-,[10.07108507],[0.5 0.5]
Gd1+,O0.333-,[10.06953389],[0.24981245 0.75018755]
Mn3+,Se2-,[10.06684119],[0.4 0.6]
Ru7+,C1-,[10.06535998],[0.125 0.875]
Mo5+,Tc3-,[10.06310395],[0.375 0.625]
Be1+,I1-,[10.06240304],[0.5 0.5]
Rh5+,F1-,[10.0620329],[0.16666667 0.83333333]
Y2+,Br1-,[10.06129024],[0.33333333 0.66666667]
Sm2+,O0.5-,[10.06044311],[0.2 0.8]
Mn5+,Si4-,[10.05989023],[0.44444444 0.55555556]
Ni4+,Br1-,[10.05781759],[0.2 0.8]
Gd2+,C2-,[10.0560721],[0.5 0.5]
V1+,Si4-,[10.0545621],[0.8 0.2]
Ru7+,O0.5-,[10.04914599],[0.06666667 0.93333333]
Re5+,Cl1-,[10.03765323],[0.16666667 0.83333333]
Mo6+,C1-,[10.03398868],[0.14285714 0.85714286]
U3+,F1-,[10.02383813],[0.25 0.75]
Be1+,C4-,[10.0217059],[0.8 0.2]
Os4+,Co1-,[10.02057444],[0.2 0.8]
Ru3+,Cl1-,[10.01780578],[0.25 0.75]
Mg2+,B3-,[10.01644034],[0.6 0.4]
Yb2+,O2-,[10.01244541],[0.5 0.5]
Mo1+,C4-,[10.00882343],[0.8 0.2]
C4+,Mo1-,[10.00882343],[0.2 0.8]
Th4+,Cl1-,[10.00080001],[0.2 0.8]
Sm3+,C3-,[9.9911827],[0.5 0.5]
Dy3+,Br1-,[9.99014476],[0.25 0.75]
Ru6+,O0.333-,[9.98330366],[0.05258171 0.94741829]
Tm3+,N1-,[9.98308798],[0.25 0.75]
Ga3+,Nb1-,[9.97604668],[0.25 0.75]
W5+,Br1-,[9.97405204],[0.16666667 0.83333333]
Cs1+,C4-,[9.97282148],[0.8 0.2]
Xe8+,Si1-,[9.97104673],[0.11111111 0.88888889]
Mo5+,C1-,[9.97002677],[0.16666667 0.83333333]
Pr2+,O1-,[9.96827764],[0.33333333 0.66666667]
Br1+,Tc3-,[9.96793871],[0.75 0.25]
Tc3+,Br1-,[9.96793871],[0.25 0.75]
Ca2+,Br1-,[9.96340614],[0.33333333 0.66666667]
Rh6+,O0.333-,[9.96211966],[0.05258171 0.94741829]
Ru8+,Tc3-,[9.95673803],[0.27272727 0.72727273]
Hg4+,P1-,[9.95221588],[0.2 0.8]
Gd3+,C3-,[9.95149591],[0.5 0.5]
Hf2+,Nb1-,[9.95076585],[0.33333333 0.66666667]
Ru8+,O0.333-,[9.94799985],[0.0399616 0.9600384]
Mg1+,N1-,[9.94650762],[0.5 0.5]
Rb1+,C1-,[9.94649654],[0.5 0.5]
Pu5+,O0.333-,[9.9457932],[0.09990999 0.90009001]
Pu7+,O0.333-,[9.9457932],[0.09990999 0.90009001]
Pu6+,O0.333-,[9.9457932],[0.09990999 0.90009001]
Pu4+,O0.333-,[9.9457932],[0.09990999 0.90009001]
Sm3+,C2-,[9.94301836],[0.4 0.6]
Ru6+,O0.5-,[9.93530869],[0.07692308 0.92307692]
Pt6+,Co1-,[9.93061787],[0.14285714 0.85714286]
Co1+,Ge4-,[9.92959618],[0.8 0.2]
Ge4+,Co1-,[9.92959618],[0.2 0.8]
Ir6+,Br1-,[9.91856529],[0.14285714 0.85714286]
Ni1+,As3-,[9.91218315],[0.75 0.25]
Xe4+,Si4-,[9.90820918],[0.5 0.5]
Be1+,C3-,[9.90604605],[0.75 0.25]
Mn1+,I1-,[9.90558779],[0.5 0.5]
Li1+,C1-,[9.90472303],[0.5 0.5]
Rh6+,O0.5-,[9.9012765],[0.07692308 0.92307692]
V3+,Si4-,[9.90101834],[0.57142857 0.42857143]
Ru5+,O0.333-,[9.89912587],[0.0624414 0.9375586]
Ru8+,O0.5-,[9.89578318],[0.05882353 0.94117647]
As2+,Nb1-,[9.89386856],[0.33333333 0.66666667]
Xe6+,Si4-,[9.89328163],[0.4 0.6]
Kr2+,I1-,[9.89076828],[0.33333333 0.66666667]
Mo2+,Tc1-,[9.87884594],[0.33333333 0.66666667]
Tc1+,Mo2-,[9.87884594],[0.66666667 0.33333333]
Si1+,B1-,[9.87776882],[0.5 0.5]
B1+,Si1-,[9.87776882],[0.5 0.5]
W6+,O0.333-,[9.86733799],[0.05258171 0.94741829]
I5+,N3-,[9.86005051],[0.375 0.625]
Re4+,Cl1-,[9.85806823],[0.2 0.8]
Cs1+,C3-,[9.85786183],[0.75 0.25]
Rh5+,Br1-,[9.85679622],[0.16666667 0.83333333]
Ru7+,O0.333-,[9.85605923],[0.04541116 0.95458884]
N5+,Bi3-,[9.85418728],[0.375 0.625]
Yb2+,C3-,[9.84183686],[0.6 0.4]
Cl3+,B3-,[9.83542728],[0.5 0.5]
Th3+,Cl1-,[9.8336896],[0.25 0.75]
As3+,Nb1-,[9.81854933],[0.25 0.75]
Os8+,C1-,[9.81420205],[0.11111111 0.88888889]
W5+,F1-,[9.81369578],[0.16666667 0.83333333]
Nb2+,As3-,[9.80349067],[0.6 0.4]
Ru8+,N1-,[9.80270436],[0.11111111 0.88888889]
Mn3+,C4-,[9.80102463],[0.57142857 0.42857143]
V4+,Si4-,[9.80011734],[0.5 0.5]
Pu3+,Cl1-,[9.79735968],[0.25 0.75]
Cr1+,Ge4-,[9.78523149],[0.8 0.2]
Ta4+,Br1-,[9.7839804],[0.2 0.8]
Y2+,C3-,[9.78284709],[0.6 0.4]
Tc1+,Ge4-,[9.77941138],[0.8 0.2]
Ge4+,Tc1-,[9.77941138],[0.2 0.8]
Os6+,Br1-,[9.7709249],[0.14285714 0.85714286]
Pd2+,Co1-,[9.76779112],[0.33333333 0.66666667]
Nd3+,H1-,[9.75551623],[0.25 0.75]
Hf4+,Cl1-,[9.73827512],[0.2 0.8]
Ga1+,Cl1-,[9.73024584],[0.5 0.5]
Tc4+,O1-,[9.72372838],[0.2 0.8]
Ru7+,N1-,[9.71293381],[0.125 0.875]
Pb4+,S1-,[9.7120726],[0.2 0.8]
Ru3+,Co1-,[9.70821784],[0.25 0.75]
Tc2+,Cl1-,[9.7080373],[0.33333333 0.66666667]
Am6+,O0.333-,[9.70653443],[0.05258171 0.94741829]
Hg2+,Cl1-,[9.70650958],[0.33333333 0.66666667]
As3+,Co1-,[9.69755326],[0.25 0.75]
Co1+,As3-,[9.69755326],[0.75 0.25]
Ta2+,F1-,[9.69730149],[0.33333333 0.66666667]
Os3+,Co1-,[9.69233292],[0.25 0.75]
Br1+,B1-,[9.68873965],[0.5 0.5]
B1+,Br1-,[9.68873965],[0.5 0.5]
Tc2+,O0.5-,[9.68561533],[0.2 0.8]
Fe1+,Re3-,[9.68549487],[0.75 0.25]
Fe1+,Tc3-,[9.68107673],[0.75 0.25]
Ru5+,O0.5-,[9.67818218],[0.09090909 0.90909091]
Y3+,C4-,[9.67398694],[0.57142857 0.42857143]
Gd3+,C2-,[9.67294007],[0.4 0.6]
Nb2+,N1-,[9.6629177],[0.33333333 0.66666667]
Ho3+,Br1-,[9.65614167],[0.25 0.75]
Pa4+,Cl1-,[9.65521138],[0.2 0.8]
Mn1+,C2-,[9.65364624],[0.66666667 0.33333333]
Ru8+,O1-,[9.64942975],[0.11111111 0.88888889]
Mo6+,Ge4-,[9.64901306],[0.4 0.6]
Ir5+,Br1-,[9.64899466],[0.16666667 0.83333333]
Ru4+,O0.333-,[9.64364072],[0.07685207 0.92314793]
Mg1+,N2-,[9.63948801],[0.66666667 0.33333333]
Pu5+,Cl1-,[9.63378317],[0.25 0.75]
Pu7+,Cl1-,[9.63378317],[0.25 0.75]
Pu6+,Cl1-,[9.63378317],[0.25 0.75]
Y2+,C2-,[9.63277298],[0.5 0.5]
Nb3+,Sn4-,[9.63247322],[0.57142857 0.42857143]
Pu4+,Cl1-,[9.63122015],[0.25 0.75]
V1+,Cl1-,[9.63091139],[0.5 0.5]
N1+,Mo1-,[9.62869861],[0.5 0.5]
Mo1+,N1-,[9.62869861],[0.5 0.5]
Ra2+,C4-,[9.62767336],[0.66666667 0.33333333]
Y3+,C3-,[9.62669008],[0.5 0.5]
W6+,Cl1-,[9.62651432],[0.14285714 0.85714286]
W4+,F1-,[9.62632402],[0.2 0.8]
Rh5+,O0.5-,[9.62451884],[0.09090909 0.90909091]
Tc6+,Tc3-,[9.62072774],[0.33333333 0.66666667]
Mn1+,C1-,[9.61482875],[0.5 0.5]
Dy2+,C2-,[9.61435053],[0.5 0.5]
B3+,Tc1-,[9.61392066],[0.25 0.75]
Tc1+,B3-,[9.61392066],[0.75 0.25]
Pt5+,Co1-,[9.61053892],[0.16666667 0.83333333]
At1+,B3-,[9.60802387],[0.75 0.25]
B3+,At1-,[9.60802387],[0.25 0.75]
Se6+,C4-,[9.60116707],[0.4 0.6]
Ta5+,Co1-,[9.59980739],[0.16666667 0.83333333]
Cr1+,Cl1-,[9.59700728],[0.5 0.5]
Ge3+,Tc1-,[9.59680521],[0.25 0.75]
Ge3+,Nb1-,[9.59580859],[0.25 0.75]
Mg1+,Ir3-,[9.59553815],[0.75 0.25]
Ge2+,Nb1-,[9.59491911],[0.33333333 0.66666667]
Ru7+,O1-,[9.58958615],[0.125 0.875]
Re2+,Mo1-,[9.58439735],[0.33333333 0.66666667]
Rh5+,O0.333-,[9.58375105],[0.0624414 0.9375586]
Xe4+,O2-,[9.58335996],[0.33333333 0.66666667]
Xe6+,Si3-,[9.5832945],[0.33333333 0.66666667]
Rh4+,O0.333-,[9.58283963],[0.07685207 0.92314793]
I1+,N3-,[9.57325805],[0.75 0.25]
N3+,I1-,[9.57325805],[0.25 0.75]
Yb2+,C2-,[9.57097227],[0.5 0.5]
Eu3+,C2-,[9.56937937],[0.4 0.6]
As2+,Co1-,[9.56711453],[0.33333333 0.66666667]
Ba2+,N3-,[9.56570165],[0.6 0.4]
Ir9+,C1-,[9.56432237],[0.1 0.9]
Mo3+,Br1-,[9.56395867],[0.25 0.75]
Mn4+,Si4-,[9.56268837],[0.5 0.5]
Tc6+,C1-,[9.56097623],[0.14285714 0.85714286]
Se6+,Si4-,[9.55830666],[0.4 0.6]
Mn4+,C3-,[9.55320427],[0.42857143 0.57142857]
Ta4+,Cl1-,[9.55079253],[0.2 0.8]
Pt4+,Co1-,[9.54965469],[0.2 0.8]
Am3+,Cl1-,[9.54674317],[0.25 0.75]
Au5+,Cl1-,[9.5458564],[0.16666667 0.83333333]
B2+,Br1-,[9.54483024],[0.33333333 0.66666667]
K1+,Os2-,[9.54057531],[0.66666667 0.33333333]
Rh5+,Cl1-,[9.54040537],[0.16666667 0.83333333]
Ca2+,N3-,[9.54005183],[0.6 0.4]
Bi5+,N2-,[9.53907882],[0.28571429 0.71428571]
Ge3+,Co1-,[9.53775923],[0.25 0.75]
Pd2+,Br1-,[9.53739881],[0.33333333 0.66666667]
Ru3+,O0.333-,[9.53664127],[0.09990999 0.90009001]
Tc2+,Br1-,[9.53429539],[0.33333333 0.66666667]
Ba2+,C2-,[9.53384739],[0.5 0.5]
Sm3+,C4-,[9.53238321],[0.57142857 0.42857143]
Yb3+,C3-,[9.53215125],[0.5 0.5]
Ra2+,Br1-,[9.52997861],[0.33333333 0.66666667]
S2+,P1-,[9.52723489],[0.33333333 0.66666667]
P1+,S2-,[9.52723489],[0.66666667 0.33333333]
Dy3+,C3-,[9.52712215],[0.5 0.5]
Ho3+,C2-,[9.52510502],[0.4 0.6]
Cl1+,Tc1-,[9.52203342],[0.5 0.5]
Tc1+,Cl1-,[9.52203342],[0.5 0.5]
As5+,Nb1-,[9.51973798],[0.16666667 0.83333333]
Cm3+,Cl1-,[9.51480839],[0.25 0.75]
Hf3+,Nb1-,[9.51257224],[0.25 0.75]
Fe6+,Se2-,[9.51202056],[0.25 0.75]
Al3+,N2-,[9.51140181],[0.4 0.6]
Fe3+,Se2-,[9.51000278],[0.4 0.6]
Eu2+,C2-,[9.50779023],[0.5 0.5]
Si1+,O0.5-,[9.50704065],[0.33333333 0.66666667]
O0.5+,Si1-,[9.50704065],[0.66666667 0.33333333]
Mo1+,Tc1-,[9.50641657],[0.5 0.5]
Tc1+,Mo1-,[9.50641657],[0.5 0.5]
Ge4+,Nb1-,[9.50314593],[0.2 0.8]
Si2+,O1-,[9.49930255],[0.33333333 0.66666667]
O1+,Si2-,[9.49930255],[0.66666667 0.33333333]
Zr1+,C1-,[9.49760503],[0.5 0.5]
Al3+,Nb1-,[9.48997188],[0.25 0.75]
Sm2+,C3-,[9.48831453],[0.6 0.4]
Mo4+,Tc3-,[9.48725021],[0.42857143 0.57142857]
Rh2+,F1-,[9.48510278],[0.33333333 0.66666667]
Mo2+,Br1-,[9.48195419],[0.33333333 0.66666667]
Br1+,Mo2-,[9.48195419],[0.66666667 0.33333333]
Mo3+,Tc3-,[9.47716021],[0.5 0.5]
Rn2+,Si4-,[9.47652159],[0.66666667 0.33333333]
Sc3+,N1-,[9.47075986],[0.25 0.75]
Mn2+,C3-,[9.46954207],[0.6 0.4]
Sr2+,N2-,[9.46626607],[0.5 0.5]
Am2+,F1-,[9.46447866],[0.33333333 0.66666667]
Dy3+,C2-,[9.45948928],[0.4 0.6]
Yb3+,O2-,[9.45866869],[0.4 0.6]
Gd3+,C4-,[9.45818129],[0.57142857 0.42857143]
Ru2+,Si4-,[9.45532496],[0.66666667 0.33333333]
Si4+,Ru2-,[9.45532496],[0.33333333 0.66666667]
W6+,O0.5-,[9.45407706],[0.07692308 0.92307692]
Zn2+,Se2-,[9.45337251],[0.5 0.5]
Cl3+,B1-,[9.45202408],[0.25 0.75]
Gd2+,H1-,[9.45060506],[0.33333333 0.66666667]
V5+,C4-,[9.44853107],[0.44444444 0.55555556]
Mo4+,Ru2-,[9.44786326],[0.33333333 0.66666667]
Eu3+,C3-,[9.44696212],[0.5 0.5]
Mn1+,Te2-,[9.44689637],[0.66666667 0.33333333]
K1+,Ir3-,[9.44598194],[0.75 0.25]
B1+,I1-,[9.43524564],[0.5 0.5]
I1+,B1-,[9.43524564],[0.5 0.5]
Fr1+,Si2-,[9.43325932],[0.66666667 0.33333333]
Mn2+,C4-,[9.42946145],[0.66666667 0.33333333]
Cu2+,Br1-,[9.42108288],[0.33333333 0.66666667]
N5+,Si4-,[9.41617695],[0.44444444 0.55555556]
Rh3+,O0.333-,[9.41486484],[0.09990999 0.90009001]
Rn2+,O2-,[9.4141793],[0.5 0.5]
Mn2+,Se2-,[9.41381903],[0.5 0.5]
Ru1+,Mo2-,[9.41149286],[0.66666667 0.33333333]
Mn1+,C3-,[9.40636717],[0.75 0.25]
Re6+,O0.5-,[9.40603317],[0.07692308 0.92307692]
Ni2+,Br1-,[9.40388037],[0.33333333 0.66666667]
Ho3+,C3-,[9.39968902],[0.5 0.5]
Mo3+,Ru2-,[9.39965677],[0.4 0.6]
Rh6+,C1-,[9.39916645],[0.14285714 0.85714286]
Rh3+,Br1-,[9.38716617],[0.25 0.75]
Ru7+,H1-,[9.38489337],[0.125 0.875]
Ge2+,Tc1-,[9.38443978],[0.33333333 0.66666667]
Tb1+,O0.5-,[9.38231135],[0.33333333 0.66666667]
Pr2+,O0.5-,[9.38031842],[0.2 0.8]
Dy2+,H1-,[9.37965184],[0.33333333 0.66666667]
Cl4+,B3-,[9.37740892],[0.42857143 0.57142857]
Y2+,O2-,[9.37530887],[0.5 0.5]
Kr2+,Nb1-,[9.37370261],[0.33333333 0.66666667]
Ge2+,Co1-,[9.37181233],[0.33333333 0.66666667]
Tc2+,Mo2-,[9.36788926],[0.5 0.5]
Re6+,O0.333-,[9.36597658],[0.05258171 0.94741829]
Cl2+,B1-,[9.36593162],[0.33333333 0.66666667]
Cr2+,Ge4-,[9.36592641],[0.66666667 0.33333333]
Ir9+,O0.333-,[9.36490802],[0.03567985 0.96432015]
Pd2+,Cl1-,[9.36029617],[0.33333333 0.66666667]
Tc5+,Tc3-,[9.35798479],[0.375 0.625]
Be2+,I1-,[9.35590557],[0.33333333 0.66666667]
Be1+,Si3-,[9.35580461],[0.75 0.25]
Nb5+,N2-,[9.35180471],[0.28571429 0.71428571]
Ru1+,Si2-,[9.3513959],[0.66666667 0.33333333]
Pa3+,Cl1-,[9.3493697],[0.25 0.75]
Ru2+,Co1-,[9.349239],[0.33333333 0.66666667]
Co1+,Ru2-,[9.349239],[0.66666667 0.33333333]
Rb1+,C2-,[9.34886343],[0.66666667 0.33333333]
Mo3+,N3-,[9.3482413],[0.5 0.5]
Cl3+,Tc3-,[9.34261751],[0.5 0.5]
Re7+,O0.5-,[9.33311568],[0.06666667 0.93333333]
Rh6+,Cl1-,[9.32383218],[0.14285714 0.85714286]
Ru4+,O0.5-,[9.31803783],[0.11111111 0.88888889]
Os3+,F1-,[9.31800582],[0.25 0.75]
Cl2+,Tc3-,[9.3176085],[0.6 0.4]
Nb5+,C4-,[9.31597634],[0.44444444 0.55555556]
N2+,Mo2-,[9.31214849],[0.5 0.5]
Mo2+,N2-,[9.31214849],[0.5 0.5]
Rh4+,O0.5-,[9.30757028],[0.11111111 0.88888889]
Re7+,O0.333-,[9.30382322],[0.04541116 0.95458884]
Nb4+,C4-,[9.30258828],[0.5 0.5]
U3+,Cl1-,[9.30168077],[0.25 0.75]
Fr1+,Si1-,[9.30121213],[0.5 0.5]
Ru2+,F1-,[9.29850113],[0.33333333 0.66666667]
Nb4+,N2-,[9.29834828],[0.33333333 0.66666667]
N2+,Nb1-,[9.29826844],[0.33333333 0.66666667]
Re2+,F1-,[9.29216554],[0.33333333 0.66666667]
Ga1+,Br1-,[9.28978424],[0.5 0.5]
Xe2+,C3-,[9.28257109],[0.6 0.4]
Ru6+,O1-,[9.27245315],[0.14285714 0.85714286]
Ta2+,Cl1-,[9.2720764],[0.33333333 0.66666667]
Co2+,Br1-,[9.26819843],[0.33333333 0.66666667]
Tm3+,Br1-,[9.26777842],[0.25 0.75]
Ru8+,H1-,[9.26554453],[0.11111111 0.88888889]
Pr2+,H1-,[9.26353699],[0.33333333 0.66666667]
Ru6+,C1-,[9.2626357],[0.14285714 0.85714286]
Bi5+,N3-,[9.25839644],[0.375 0.625]
Pr3+,O1-,[9.25780157],[0.25 0.75]
Be2+,Si3-,[9.25081907],[0.6 0.4]
Re4+,Mo2-,[9.24311521],[0.33333333 0.66666667]
Nb2+,Ge4-,[9.24259301],[0.66666667 0.33333333]
Yb3+,C2-,[9.24238313],[0.4 0.6]
Xe8+,Mo2-,[9.24002367],[0.2 0.8]
Nb5+,Tc3-,[9.23746307],[0.375 0.625]
Ce2+,O2-,[9.23656407],[0.5 0.5]
Mo5+,Ge4-,[9.23562541],[0.44444444 0.55555556]
Tm2+,O1-,[9.23553733],[0.33333333 0.66666667]
Ta5+,O0.333-,[9.23157013],[0.0624414 0.9375586]
Rh6+,N1-,[9.22981634],[0.14285714 0.85714286]
Zr3+,C2-,[9.22940649],[0.4 0.6]
Al3+,O2-,[9.22601166],[0.4 0.6]
Tc3+,Tc3-,[9.22450042],[0.5 0.5]
S5+,Si3-,[9.22355912],[0.375 0.625]
I3+,N3-,[9.22047227],[0.5 0.5]
N5+,Si3-,[9.21217895],[0.375 0.625]
Mn5+,B3-,[9.21182547],[0.375 0.625]
Rh1+,Si4-,[9.21076655],[0.8 0.2]
Si4+,Rh1-,[9.21076655],[0.2 0.8]
Yb2+,Br1-,[9.21030703],[0.33333333 0.66666667]
U6+,O0.333-,[9.20967153],[0.05258171 0.94741829]
Ce3+,O2-,[9.20920546],[0.4 0.6]
Th4+,F1-,[9.2081673],[0.2 0.8]
Be2+,B3-,[9.20773511],[0.6 0.4]
Hf3+,Cl1-,[9.20755411],[0.25 0.75]
Ru7+,Tc3-,[9.20581707],[0.3 0.7]
Br3+,B3-,[9.20545083],[0.5 0.5]
Ag2+,H1-,[9.20312871],[0.33333333 0.66666667]
Tb1+,H1-,[9.19551018],[0.5 0.5]
Sm2+,H1-,[9.19336799],[0.33333333 0.66666667]
Rh6+,O1-,[9.19035305],[0.14285714 0.85714286]
Ru3+,Br1-,[9.18942534],[0.25 0.75]
Ge1+,Mo2-,[9.18734559],[0.66666667 0.33333333]
Cl4+,As3-,[9.18597048],[0.42857143 0.57142857]
Dy2+,O0.5-,[9.18482385],[0.2 0.8]
Rn4+,O2-,[9.18335537],[0.33333333 0.66666667]
Ru4+,Br1-,[9.18255113],[0.2 0.8]
Gd2+,C3-,[9.1797765],[0.6 0.4]
Hf4+,O0.333-,[9.1792514],[0.07685207 0.92314793]
Ir8+,C1-,[9.1767879],[0.11111111 0.88888889]
W5+,O0.333-,[9.17544791],[0.0624414 0.9375586]
Xe6+,Si2-,[9.17281205],[0.25 0.75]
Hf4+,Nb1-,[9.17197844],[0.2 0.8]
Nb3+,Tc1-,[9.16868824],[0.25 0.75]
Mo6+,Ru2-,[9.1658048],[0.25 0.75]
Os8+,O0.333-,[9.16490627],[0.0399616 0.9600384]
Os7+,O0.333-,[9.16490627],[0.04541116 0.95458884]
Ir8+,Co1-,[9.16369405],[0.11111111 0.88888889]
Mn2+,C1-,[9.15342347],[0.33333333 0.66666667]
Be1+,B1-,[9.15307072],[0.5 0.5]
Ba2+,C3-,[9.14933737],[0.6 0.4]
Rh6+,H1-,[9.14434903],[0.14285714 0.85714286]
Te5+,O2-,[9.14202056],[0.28571429 0.71428571]
W4+,O0.333-,[9.13423256],[0.07685207 0.92314793]
Te4+,O2-,[9.13317418],[0.33333333 0.66666667]
Ca2+,S1-,[9.13310802],[0.33333333 0.66666667]
