material1,material2,pred_temp,weights
K1+,Sm3+,[17.57905705],[0.25 0.75]
Li1+,Cd2+,[17.57302599],[0.25 0.75]
K1+,La3+,[17.55570056],[0.25 0.75]
Ca2+,Ti4+,[17.55467396],[0.25 0.75]
Rb1+,Pr3+,[17.53071343],[0.25 0.75]
Li1+,Fe3+,[17.51275847],[0.25 0.75]
Rb1+,Pm3+,[17.50879173],[0.25 0.75]
Rb1+,Nd3+,[17.49905183],[0.25 0.75]
Li1+,Ni2+,[17.48743669],[0.25 0.75]
K1+,Ce4+,[17.46933051],[0.25 0.75]
Rb1+,Yb3+,[17.42152483],[0.25 0.75]
K1+,Ag1+,[17.421217],[0.25 0.75]
Na1+,Ce4+,[17.41228058],[0.25 0.75]
Mg2+,Sn4+,[17.40320096],[0.25 0.75]
Rb1+,Ce4+,[17.3990222],[0.25 0.75]
Ca2+,In3+,[17.37327621],[0.25 0.75]
Ca2+,La3+,[17.23815007],[0.25 0.75]
Na1+,Al3+,[17.21232906],[0.25 0.75]
Li1+,Sn4+,[17.13493096],[0.25 0.75]
Ca2+,Ce4+,[17.11641891],[0.25 0.75]
K1+,In3+,[17.10985929],[0.25 0.75]
Li1+,Mg2+,[17.01147616],[0.25 0.75]
Ca2+,Sn4+,[16.85547763],[0.25 0.75]
Na1+,In3+,[16.85525721],[0.25 0.75]
Li1+,In3+,[16.78447063],[0.25 0.75]
Sr2+,Cd2+,[16.70237893],[0.25 0.75]
Rb1+,Bi3+,[16.6777371],[0.25 0.75]
Mg2+,Zn2+,[16.59760537],[0.25 0.75]
Rb1+,Lu3+,[16.50469541],[0.25 0.75]
Ba2+,Gd3+,[16.2077874],[0.25 0.75]
Ca2+,Bi3+,[15.10448559],[0.25 0.75]
Cs1+,Po4+,[14.53313749],[0.25 0.75]
Al3+,Nb5+,[14.40778427],[0.25 0.75]
Mo6+,Tc4+,[13.5802746],[0.25 0.75]
Ag1+,Fr1+,[12.10489733],[0.25 0.75]
Nb5+,Tc4+,[11.6399641],[0.25 0.75]
Li1+,Be2+,[11.54833484],[0.25 0.75]
Sc3+,Ag1+,[11.11727013],[0.25 0.75]
Na1+,Ag1+,[10.98565585],[0.25 0.75]
Nb5+,Ru3+,[10.68740868],[0.25 0.75]
V5+,Pd4+,[10.33596131],[0.25 0.75]
Nb5+,Sn4+,[10.08950884],[0.25 0.75]
Ni2+,Pd4+,[10.07306199],[0.25 0.75]
Ti4+,Pd4+,[9.95216928],[0.25 0.75]
V5+,In3+,[9.71325804],[0.25 0.75]
Ti4+,Fe3+,[9.66378819],[0.25 0.75]
Mn4+,Y3+,[9.65991217],[0.25 0.75]
Cr3+,Pd4+,[9.64536718],[0.25 0.75]
Sc3+,Cd2+,[9.64079229],[0.25 0.75]
Fe3+,Y3+,[9.56698832],[0.25 0.75]
Cr3+,Zr4+,[9.4060579],[0.25 0.75]
Zr4+,Nb5+,[9.38431311],[0.25 0.75]
Ti4+,Nb5+,[9.29431969],[0.25 0.75]
Cr3+,In3+,[9.21119894],[0.25 0.75]
V5+,Zr4+,[9.15779581],[0.25 0.75]
Ti4+,Zn2+,[9.03335405],[0.25 0.75]
Rb1+,Tc4+,[9.01957754],[0.25 0.75]
Ni2+,Y3+,[8.99847349],[0.25 0.75]
K1+,Tc4+,[8.9913606],[0.25 0.75]
Ti4+,Cd2+,[8.98444843],[0.25 0.75]
Mo6+,Ru3+,[8.96741627],[0.25 0.75]
Ti4+,Ni2+,[8.84223049],[0.25 0.75]
Ti4+,Mn4+,[8.83924306],[0.25 0.75]
Rb1+,Rh3+,[8.77599736],[0.25 0.75]
Be2+,Rb1+,[8.75054841],[0.25 0.75]
Y3+,Nb5+,[8.64855862],[0.25 0.75]
Cr3+,Y3+,[8.63428589],[0.25 0.75]
Co3+,Y3+,[8.63272395],[0.25 0.75]
Sc3+,Nb5+,[8.57178702],[0.25 0.75]
K1+,Pd4+,[8.50225843],[0.25 0.75]
Mo6+,Re4+,[8.49756531],[0.25 0.75]
Ti4+,Co3+,[8.41689111],[0.25 0.75]
Zr4+,Tc4+,[8.39048424],[0.25 0.75]
Ag1+,Cm3+,[8.2959584],[0.25 0.75]
Ag1+,Am3+,[8.27803587],[0.25 0.75]
Cu2+,Sr2+,[8.23790173],[0.25 0.75]
K1+,Ru3+,[8.16981134],[0.25 0.75]
Y3+,Nd3+,[8.15665944],[0.25 0.75]
V5+,Mn4+,[8.09384705],[0.25 0.75]
Co3+,Sr2+,[8.09130832],[0.25 0.75]
Ni2+,Sr2+,[8.05920082],[0.25 0.75]
Rb1+,Ru3+,[8.02697342],[0.25 0.75]
Ni2+,Cd2+,[7.95922615],[0.25 0.75]
Be2+,Cs1+,[7.95033362],[0.25 0.75]
V5+,Co3+,[7.92790835],[0.25 0.75]
Co3+,Cd2+,[7.9014003],[0.25 0.75]
Ni2+,Zn2+,[7.89997618],[0.25 0.75]
V5+,Ni2+,[7.88119248],[0.25 0.75]
Mg2+,Bi3+,[7.86796592],[0.25 0.75]
Co3+,Zn2+,[7.76991839],[0.25 0.75]
K1+,Rh3+,[7.74018385],[0.25 0.75]
Cu2+,Y3+,[7.67175809],[0.25 0.75]
Al3+,Rb1+,[7.64930117],[0.25 0.75]
Cr3+,Ni2+,[7.61289877],[0.25 0.75]
Ag1+,Bk3+,[7.59031884],[0.25 0.75]
Rb1+,Mo6+,[7.58425685],[0.25 0.75]
Li1+,Na1+,[7.56767758],[0.25 0.75]
Sc3+,Tc4+,[7.53365698],[0.25 0.75]
Cu2+,Mo6+,[7.48819136],[0.25 0.75]
Ti4+,In3+,[7.4665462],[0.25 0.75]
Na1+,K1+,[7.44593916],[0.25 0.75]
V5+,Tc4+,[7.41277635],[0.25 0.75]
Na1+,Tc4+,[7.31712553],[0.25 0.75]
Cr3+,Co3+,[7.20685967],[0.25 0.75]
W4+,Re4+,[7.18549678],[0.25 0.75]
W6+,Re4+,[7.18549678],[0.25 0.75]
Y3+,Mo6+,[7.12456161],[0.25 0.75]
Co3+,Mo6+,[7.12304878],[0.25 0.75]
Fe3+,Cd2+,[7.11941264],[0.25 0.75]
Li1+,K1+,[7.10567201],[0.25 0.75]
Cr3+,Fe3+,[7.0783725],[0.25 0.75]
Mg2+,Cs1+,[7.05748017],[0.25 0.75]
Sc3+,Cu2+,[7.01979283],[0.25 0.75]
Ni2+,In3+,[7.01325608],[0.25 0.75]
V5+,Fe3+,[6.98464001],[0.25 0.75]
Mn4+,Cd2+,[6.95794092],[0.25 0.75]
V5+,Rh3+,[6.9413886],[0.25 0.75]
Sr2+,Tc4+,[6.92605842],[0.25 0.75]
Cu2+,Ag1+,[6.92027419],[0.25 0.75]
Zn2+,Nb5+,[6.91655749],[0.25 0.75]
Tc4+,Re4+,[6.89485228],[0.25 0.75]
Ag1+,Ba2+,[6.85703305],[0.25 0.75]
V5+,Cu2+,[6.83587517],[0.25 0.75]
Mn4+,In3+,[6.83495669],[0.25 0.75]
Ti4+,Tc4+,[6.82311629],[0.25 0.75]
Cr3+,Zn2+,[6.79977649],[0.25 0.75]
Mn4+,Zn2+,[6.74838746],[0.25 0.75]
Fe3+,In3+,[6.72872191],[0.25 0.75]
Rb1+,Ag1+,[6.69859319],[0.25 0.75]
Sn4+,Bi3+,[6.66875584],[0.25 0.75]
Be2+,Fr1+,[6.66334553],[0.25 0.75]
Li1+,Tc4+,[6.6537465],[0.25 0.75]
Ca2+,Cs1+,[6.63592311],[0.25 0.75]
Ti4+,Sn4+,[6.62297239],[0.25 0.75]
Ru3+,Re4+,[6.60789745],[0.25 0.75]
Mg2+,Rb1+,[6.60634506],[0.25 0.75]
Na1+,Ru3+,[6.57950962],[0.25 0.75]
Zn2+,In3+,[6.54499937],[0.25 0.75]
Al3+,Fr1+,[6.54221377],[0.25 0.75]
Nb5+,In3+,[6.52677365],[0.25 0.75]
Nd3+,Ra2+,[6.50941405],[0.25 0.75]
Sn4+,Ta5+,[6.43619923],[0.25 0.75]
Ca2+,Mo6+,[6.43365525],[0.25 0.75]
Tl3+,Pb4+,[6.39245378],[0.25 0.75]
Ca2+,Rb1+,[6.38046341],[0.25 0.75]
Cu2+,Zn2+,[6.37101588],[0.25 0.75]
Cr3+,Ag1+,[6.36403903],[0.25 0.75]
Ti4+,Cu2+,[6.35880528],[0.25 0.75]
Mo6+,La3+,[6.35819728],[0.25 0.75]
Ca2+,Nb5+,[6.3354938],[0.25 0.75]
Rb1+,Pd4+,[6.33546354],[0.25 0.75]
Al3+,Cs1+,[6.33373264],[0.25 0.75]
Ce4+,Re4+,[6.32245651],[0.25 0.75]
Ti4+,Re4+,[6.31025991],[0.25 0.75]
Ti4+,Ag1+,[6.29619693],[0.25 0.75]
Bi3+,Po4+,[6.29219815],[0.25 0.75]
La3+,Ce4+,[6.27066995],[0.25 0.75]
V5+,Re4+,[6.24213704],[0.25 0.75]
Y3+,Pm3+,[6.23919293],[0.25 0.75]
Nd3+,Ta5+,[6.23610784],[0.25 0.75]
Ni2+,Sn4+,[6.18132072],[0.25 0.75]
Pb4+,Bi3+,[6.1538401],[0.25 0.75]
Sm3+,Eu3+,[6.1416353],[0.25 0.75]
Hg2+,Pb4+,[6.1396135],[0.25 0.75]
Ni2+,Mo6+,[6.13015624],[0.25 0.75]
Fe3+,Zn2+,[6.11003323],[0.25 0.75]
Tc4+,Ru3+,[6.09733722],[0.25 0.75]
Pm3+,Ra2+,[6.09676165],[0.25 0.75]
Sn4+,Pb4+,[6.0909512],[0.25 0.75]
Ti4+,Rb1+,[6.08901119],[0.25 0.75]
Sr2+,Mo6+,[6.07671519],[0.25 0.75]
Pm3+,Ta5+,[6.05272317],[0.25 0.75]
Ti4+,Cs1+,[6.02635776],[0.25 0.75]
Li1+,Mo6+,[6.01386001],[0.25 0.75]
Mo6+,Ac3+,[6.01385854],[0.25 0.75]
Mg2+,Nb5+,[5.99360435],[0.25 0.75]
V5+,Ag1+,[5.9433401],[0.25 0.75]
V5+,Cr3+,[5.93332474],[0.25 0.75]
Ag1+,Ra2+,[5.92628932],[0.25 0.75]
K1+,Fr1+,[5.92046862],[0.25 0.75]
Nb5+,Re4+,[5.9155413],[0.25 0.75]
Cd2+,Os4+,[5.90388212],[0.25 0.75]
Fe3+,Sn4+,[5.89221477],[0.25 0.75]
Tc4+,W6+,[5.87959042],[0.25 0.75]
Tc4+,W4+,[5.87959042],[0.25 0.75]
Cm3+,Bk3+,[5.86596983],[0.25 0.75]
Ni2+,Cs1+,[5.85688322],[0.25 0.75]
Co3+,Ni2+,[5.84303273],[0.25 0.75]
La3+,Re4+,[5.82988582],[0.25 0.75]
Mg2+,Ta5+,[5.82758138],[0.25 0.75]
U6+,Np5+,[5.81454947],[0.25 0.75]
Al3+,K1+,[5.80822768],[0.25 0.75]
Cr3+,Cu2+,[5.79341275],[0.25 0.75]
Ti4+,Ta5+,[5.78337419],[0.25 0.75]
Gd3+,Tb3+,[5.78160403],[0.25 0.75]
Hg2+,Bi3+,[5.76521006],[0.25 0.75]
Mo6+,W6+,[5.75252207],[0.25 0.75]
Mo6+,W4+,[5.75252207],[0.25 0.75]
Co3+,Sn4+,[5.74518615],[0.25 0.75]
Zn2+,Cs1+,[5.73994214],[0.25 0.75]
Am3+,Cm3+,[5.73860791],[0.25 0.75]
Pu4+,Am3+,[5.72828706],[0.25 0.75]
K1+,Cs1+,[5.72550542],[0.25 0.75]
Cr3+,Mn4+,[5.71482413],[0.25 0.75]
Po4+,U6+,[5.71396928],[0.25 0.75]
Co3+,Cu2+,[5.70908453],[0.25 0.75]
Na1+,W4+,[5.69194821],[0.25 0.75]
Na1+,W6+,[5.69194821],[0.25 0.75]
Hg2+,Po4+,[5.69138844],[0.25 0.75]
Yb3+,Ra2+,[5.68715719],[0.25 0.75]
Zn2+,Sn4+,[5.66905723],[0.25 0.75]
Co3+,In3+,[5.66798239],[0.25 0.75]
Pb4+,Ac3+,[5.6658992],[0.25 0.75]
Cu2+,Nb5+,[5.65652509],[0.25 0.75]
Mn4+,Cu2+,[5.65630575],[0.25 0.75]
Ag1+,Cs1+,[5.65555437],[0.25 0.75]
Ni2+,Nb5+,[5.65490822],[0.25 0.75]
Bi3+,U6+,[5.63909242],[0.25 0.75]
La3+,Os4+,[5.63591513],[0.25 0.75]
Na1+,Pd4+,[5.62520766],[0.25 0.75]
Hf4+,Pb4+,[5.61829088],[0.25 0.75]
Mo6+,Cs1+,[5.61517982],[0.25 0.75]
Mo6+,Ba2+,[5.60215132],[0.25 0.75]
Pb4+,Cm3+,[5.59988264],[0.25 0.75]
Sr2+,Ru3+,[5.59819],[0.25 0.75]
Ru3+,Cs1+,[5.59817003],[0.25 0.75]
Mo6+,Os4+,[5.59039167],[0.25 0.75]
Rb1+,Cs1+,[5.582722],[0.25 0.75]
Na1+,Re4+,[5.57829861],[0.25 0.75]
Na1+,Nb5+,[5.56155568],[0.25 0.75]
Mo6+,In3+,[5.55111805],[0.25 0.75]
V5+,Ra2+,[5.54379605],[0.25 0.75]
Hf4+,Ta5+,[5.5396396],[0.25 0.75]
Cd2+,Sn4+,[5.53840157],[0.25 0.75]
Pb4+,Po4+,[5.53448387],[0.25 0.75]
Tl3+,Ac3+,[5.51876272],[0.25 0.75]
La3+,W6+,[5.51845806],[0.25 0.75]
La3+,W4+,[5.51845806],[0.25 0.75]
Nd3+,Pm3+,[5.5151973],[0.25 0.75]
Be2+,Po4+,[5.5145234],[0.25 0.75]
Ni2+,Cu2+,[5.5130802],[0.25 0.75]
In3+,La3+,[5.50375467],[0.25 0.75]
Ru3+,W4+,[5.50179488],[0.25 0.75]
Ru3+,W6+,[5.50179488],[0.25 0.75]
Zr4+,Ra2+,[5.50001583],[0.25 0.75]
Y3+,Tc4+,[5.49236976],[0.25 0.75]
Pb4+,Bk3+,[5.48371093],[0.25 0.75]
Sc3+,Am3+,[5.47582159],[0.25 0.75]
Fe3+,Nb5+,[5.47376843],[0.25 0.75]
Na1+,Fr1+,[5.47085724],[0.25 0.75]
Hg2+,Bk3+,[5.46876737],[0.25 0.75]
Mn4+,Tc4+,[5.45848516],[0.25 0.75]
W6+,W4+,[5.45831438],[0.25 0.75]
Al3+,Tc4+,[5.4278551],[0.25 0.75]
Mg2+,Fr1+,[5.40154567],[0.25 0.75]
Nb5+,Hf4+,[5.3952003],[0.25 0.75]
Hf4+,Hg2+,[5.39341111],[0.25 0.75]
In3+,Pb4+,[5.39234904],[0.25 0.75]
Er3+,Tm3+,[5.38970569],[0.25 0.75]
Li1+,Lu3+,[5.38008366],[0.25 0.75]
Na1+,Pb4+,[5.37752439],[0.25 0.75]
Ca2+,Ac3+,[5.37578574],[0.25 0.75]
Nb5+,Pd4+,[5.37505805],[0.25 0.75]
Mn4+,Nb5+,[5.37361377],[0.25 0.75]
Fe3+,Cu2+,[5.36815831],[0.25 0.75]
Li1+,Er3+,[5.36478549],[0.25 0.75]
Bi3+,Pu4+,[5.35439204],[0.25 0.75]
Mn4+,Sn4+,[5.35095152],[0.25 0.75]
Am3+,Bk3+,[5.34970944],[0.25 0.75]
Hg2+,Am3+,[5.34778363],[0.25 0.75]
Rh3+,W4+,[5.34538114],[0.25 0.75]
Rh3+,W6+,[5.34538114],[0.25 0.75]
Cr3+,Sn4+,[5.34469817],[0.25 0.75]
Hg2+,Cm3+,[5.3440838],[0.25 0.75]
Ce4+,Am3+,[5.33974003],[0.25 0.75]
Bi3+,Ac3+,[5.33785159],[0.25 0.75]
Na1+,Os4+,[5.33692282],[0.25 0.75]
Po4+,Np5+,[5.33468071],[0.25 0.75]
Ho3+,Er3+,[5.33425259],[0.25 0.75]
Ag1+,W4+,[5.3254297],[0.25 0.75]
Ag1+,W6+,[5.3254297],[0.25 0.75]
Zn2+,Cd2+,[5.32520976],[0.25 0.75]
Li1+,Ra2+,[5.32403631],[0.25 0.75]
Na1+,Ta5+,[5.30544624],[0.25 0.75]
Mn4+,Zr4+,[5.30536164],[0.25 0.75]
Zr4+,Hf4+,[5.29623055],[0.25 0.75]
Pr3+,Ra2+,[5.29566494],[0.25 0.75]
Li1+,W4+,[5.29548785],[0.25 0.75]
Li1+,W6+,[5.29548785],[0.25 0.75]
In3+,Sn4+,[5.29461405],[0.25 0.75]
Mo6+,Pr3+,[5.29200719],[0.25 0.75]
Ca2+,Am3+,[5.28909427],[0.25 0.75]
Be2+,Na1+,[5.28412084],[0.25 0.75]
Na1+,Am3+,[5.27854733],[0.25 0.75]
Zr4+,Nd3+,[5.27726781],[0.25 0.75]
Cr3+,Cd2+,[5.27444588],[0.25 0.75]
Tb3+,Ra2+,[5.27317046],[0.25 0.75]
Pa5+,Pu4+,[5.27308262],[0.25 0.75]
Yb3+,Lu3+,[5.27277948],[0.25 0.75]
Np5+,Pu4+,[5.2687351],[0.25 0.75]
Lu3+,Hg2+,[5.26371553],[0.25 0.75]
Ce4+,Cm3+,[5.25717466],[0.25 0.75]
U6+,Pu4+,[5.25405178],[0.25 0.75]
Zr4+,Th4+,[5.25348676],[0.25 0.75]
Hg2+,Pu4+,[5.24841725],[0.25 0.75]
Al3+,Cd2+,[5.24367472],[0.25 0.75]
Tl3+,Po4+,[5.24018077],[0.25 0.75]
Mo6+,Ta5+,[5.23982916],[0.25 0.75]
Zr4+,Pd4+,[5.2379096],[0.25 0.75]
La3+,Cm3+,[5.23113937],[0.25 0.75]
Hg2+,Pa5+,[5.23103446],[0.25 0.75]
Ce4+,Ta5+,[5.22824788],[0.25 0.75]
Sn4+,La3+,[5.22823745],[0.25 0.75]
Nd3+,Re4+,[5.22816534],[0.25 0.75]
K1+,Rb1+,[5.22815299],[0.25 0.75]
Nb5+,Nd3+,[5.22210902],[0.25 0.75]
Tl3+,Bi3+,[5.22116321],[0.25 0.75]
Tl3+,Cm3+,[5.21710865],[0.25 0.75]
Na1+,Cs1+,[5.2159003],[0.25 0.75]
Nb5+,Pm3+,[5.21512024],[0.25 0.75]
Pu4+,Bk3+,[5.21340535],[0.25 0.75]
Cd2+,Bk3+,[5.21322123],[0.25 0.75]
Mn4+,Pb4+,[5.21259196],[0.25 0.75]
Cu2+,Cs1+,[5.21223105],[0.25 0.75]
Ca2+,W6+,[5.21114844],[0.25 0.75]
Ca2+,W4+,[5.21114844],[0.25 0.75]
Ac3+,Th4+,[5.20946841],[0.25 0.75]
Cs1+,Os4+,[5.20654273],[0.25 0.75]
Na1+,Rh3+,[5.19966392],[0.25 0.75]
Na1+,Er3+,[5.19783952],[0.25 0.75]
Bi3+,Np5+,[5.19619162],[0.25 0.75]
Rh3+,Cs1+,[5.19431533],[0.25 0.75]
Pm3+,Th4+,[5.1926337],[0.25 0.75]
Sn4+,Tl3+,[5.18829401],[0.25 0.75]
Nb5+,Ta5+,[5.18684315],[0.25 0.75]
Pb4+,U6+,[5.18629035],[0.25 0.75]
Zr4+,Pm3+,[5.18530287],[0.25 0.75]
Tl3+,Am3+,[5.18241841],[0.25 0.75]
Cs1+,Np5+,[5.18067199],[0.25 0.75]
In3+,Ta5+,[5.17706311],[0.25 0.75]
Mo6+,Ra2+,[5.17398261],[0.25 0.75]
Hg2+,Th4+,[5.1708485],[0.25 0.75]
Li1+,Nb5+,[5.16912821],[0.25 0.75]
Ca2+,Ta5+,[5.16645841],[0.25 0.75]
Tl3+,Pu4+,[5.16315497],[0.25 0.75]
Li1+,Pb4+,[5.16163694],[0.25 0.75]
Th4+,Cm3+,[5.158471],[0.25 0.75]
Mo6+,Nd3+,[5.15344295],[0.25 0.75]
Ce4+,Bk3+,[5.15057679],[0.25 0.75]
Pb4+,Am3+,[5.14917065],[0.25 0.75]
