material1,material2,pred_temp,weights
Cu2+,Rb1+,[19.06956274],[0.66666667 0.33333333]
Be2+,Sr2+,[19.06198099],[0.66666667 0.33333333]
Sn4+,Ba2+,[19.03525255],[0.66666667 0.33333333]
Be2+,In3+,[19.02081378],[0.66666667 0.33333333]
Be2+,Y3+,[18.98742766],[0.66666667 0.33333333]
Al3+,Ra2+,[18.97613308],[0.66666667 0.33333333]
In3+,Ba2+,[18.97482795],[0.66666667 0.33333333]
Mg2+,Ra2+,[18.9649548],[0.66666667 0.33333333]
K1+,Pr3+,[18.91021255],[0.66666667 0.33333333]
Al3+,Cr3+,[18.89874159],[0.66666667 0.33333333]
Sm3+,Fr1+,[18.88954224],[0.66666667 0.33333333]
La3+,Ra2+,[18.8879722],[0.66666667 0.33333333]
Mg2+,Sc3+,[18.87067198],[0.66666667 0.33333333]
Mn4+,Rb1+,[18.86705324],[0.66666667 0.33333333]
Fe3+,Fr1+,[18.86570452],[0.66666667 0.33333333]
Be2+,Ce4+,[18.86305453],[0.66666667 0.33333333]
In3+,Fr1+,[18.8621428],[0.66666667 0.33333333]
Ti4+,Y3+,[18.85921111],[0.66666667 0.33333333]
V5+,Cs1+,[18.85244872],[0.66666667 0.33333333]
Ti4+,Ra2+,[18.82878327],[0.66666667 0.33333333]
Na1+,Er3+,[18.81841076],[0.66666667 0.33333333]
Be2+,Al3+,[18.81577379],[0.66666667 0.33333333]
Pm3+,Fr1+,[18.80694348],[0.66666667 0.33333333]
V5+,Ba2+,[18.80432219],[0.66666667 0.33333333]
Al3+,Sn4+,[18.80265682],[0.66666667 0.33333333]
Be2+,Er3+,[18.79947296],[0.66666667 0.33333333]
Yb3+,Fr1+,[18.78940381],[0.66666667 0.33333333]
Be2+,Po4+,[18.78465759],[0.66666667 0.33333333]
Zn2+,Rb1+,[18.77113786],[0.66666667 0.33333333]
Sc3+,La3+,[18.76415645],[0.66666667 0.33333333]
Li1+,Ra2+,[18.76159095],[0.66666667 0.33333333]
Sc3+,Ba2+,[18.75054005],[0.66666667 0.33333333]
Be2+,Ca2+,[18.75009614],[0.66666667 0.33333333]
Li1+,Mg2+,[18.73083626],[0.66666667 0.33333333]
Be2+,Ho3+,[18.71483025],[0.66666667 0.33333333]
Sr2+,Pr3+,[18.71049985],[0.66666667 0.33333333]
Al3+,Y3+,[18.69382926],[0.66666667 0.33333333]
Ti4+,Eu3+,[18.68842665],[0.66666667 0.33333333]
Cr3+,Fr1+,[18.67753],[0.66666667 0.33333333]
Na1+,Zr4+,[18.6671911],[0.66666667 0.33333333]
Al3+,V5+,[18.66473794],[0.66666667 0.33333333]
Al3+,Sc3+,[18.65826476],[0.66666667 0.33333333]
Ti4+,La3+,[18.63425547],[0.66666667 0.33333333]
Li1+,V5+,[18.62848039],[0.66666667 0.33333333]
Sc3+,Tb3+,[18.62350066],[0.66666667 0.33333333]
Fe3+,Rb1+,[18.6222627],[0.66666667 0.33333333]
Co3+,Rb1+,[18.62183438],[0.66666667 0.33333333]
Li1+,Fr1+,[18.62014838],[0.66666667 0.33333333]
Na1+,Ba2+,[18.60189966],[0.66666667 0.33333333]
Y3+,Yb3+,[18.59734215],[0.66666667 0.33333333]
Be2+,Nd3+,[18.57010939],[0.66666667 0.33333333]
Zn2+,Fr1+,[18.55220572],[0.66666667 0.33333333]
Sr2+,Dy3+,[18.54405486],[0.66666667 0.33333333]
Li1+,Sc3+,[18.51368506],[0.66666667 0.33333333]
Sc3+,Eu3+,[18.50881713],[0.66666667 0.33333333]
Sc3+,Gd3+,[18.50553568],[0.66666667 0.33333333]
Sc3+,Nd3+,[18.48928454],[0.66666667 0.33333333]
V5+,Y3+,[18.46957995],[0.66666667 0.33333333]
Y3+,Ra2+,[18.46633332],[0.66666667 0.33333333]
Sc3+,Pr3+,[18.45839256],[0.66666667 0.33333333]
Mg2+,Ti4+,[18.44337859],[0.66666667 0.33333333]
Ti4+,Pr3+,[18.42662547],[0.66666667 0.33333333]
Na1+,Nb5+,[18.42452138],[0.66666667 0.33333333]
Al3+,Mn4+,[18.41705048],[0.66666667 0.33333333]
Ti4+,Zr4+,[18.40114895],[0.66666667 0.33333333]
Sr2+,Ba2+,[18.39902602],[0.66666667 0.33333333]
Y3+,Ba2+,[18.38971743],[0.66666667 0.33333333]
Al3+,Eu3+,[18.3817075],[0.66666667 0.33333333]
Be2+,La3+,[18.38138241],[0.66666667 0.33333333]
Sc3+,Sm3+,[18.36215218],[0.66666667 0.33333333]
V5+,Ra2+,[18.34030971],[0.66666667 0.33333333]
Zr4+,Ba2+,[18.32153334],[0.66666667 0.33333333]
Mg2+,Y3+,[18.32011861],[0.66666667 0.33333333]
Be2+,Cr3+,[18.31108008],[0.66666667 0.33333333]
Na1+,Pr3+,[18.30431449],[0.66666667 0.33333333]
Mg2+,K1+,[18.29989659],[0.66666667 0.33333333]
Ca2+,Nb5+,[18.28892713],[0.66666667 0.33333333]
Na1+,Nd3+,[18.28592708],[0.66666667 0.33333333]
Sc3+,Pm3+,[18.27922215],[0.66666667 0.33333333]
Sr2+,Tb3+,[18.27849803],[0.66666667 0.33333333]
Na1+,Yb3+,[18.27051598],[0.66666667 0.33333333]
Cr3+,Ba2+,[18.26944471],[0.66666667 0.33333333]
Y3+,Eu3+,[18.26844469],[0.66666667 0.33333333]
Be2+,Na1+,[18.23055711],[0.66666667 0.33333333]
Cr3+,Sr2+,[18.22745281],[0.66666667 0.33333333]
Be2+,Yb3+,[18.20496481],[0.66666667 0.33333333]
Ti4+,Ba2+,[18.20022209],[0.66666667 0.33333333]
Na1+,Pm3+,[18.18211755],[0.66666667 0.33333333]
Li1+,Ac3+,[18.17780546],[0.66666667 0.33333333]
Li1+,Pr3+,[18.16288813],[0.66666667 0.33333333]
Al3+,Sm3+,[18.15525437],[0.66666667 0.33333333]
Li1+,Ho3+,[18.14299725],[0.66666667 0.33333333]
Li1+,Tm3+,[18.13642844],[0.66666667 0.33333333]
Li1+,Zr4+,[18.12180863],[0.66666667 0.33333333]
Na1+,Y3+,[18.11975044],[0.66666667 0.33333333]
Ti4+,Sr2+,[18.11904016],[0.66666667 0.33333333]
Li1+,Rb1+,[18.10785293],[0.66666667 0.33333333]
Sr2+,Yb3+,[18.10570547],[0.66666667 0.33333333]
Al3+,Zr4+,[18.09778092],[0.66666667 0.33333333]
Li1+,Sm3+,[18.0966188],[0.66666667 0.33333333]
Li1+,Nd3+,[18.0948821],[0.66666667 0.33333333]
Ca2+,Ra2+,[18.09419668],[0.66666667 0.33333333]
Sr2+,Gd3+,[18.0913219],[0.66666667 0.33333333]
Y3+,Pr3+,[18.07878458],[0.66666667 0.33333333]
Na1+,Lu3+,[18.07034713],[0.66666667 0.33333333]
Na1+,Sm3+,[18.06824763],[0.66666667 0.33333333]
Na1+,Tb3+,[18.03634532],[0.66666667 0.33333333]
Na1+,Gd3+,[18.03634532],[0.66666667 0.33333333]
Al3+,Sr2+,[18.02825598],[0.66666667 0.33333333]
Sc3+,Yb3+,[18.02171927],[0.66666667 0.33333333]
Ti4+,Yb3+,[18.00987177],[0.66666667 0.33333333]
Li1+,Pm3+,[17.99777796],[0.66666667 0.33333333]
Na1+,Eu3+,[17.99643172],[0.66666667 0.33333333]
Sr2+,Sm3+,[17.97134643],[0.66666667 0.33333333]
Li1+,Lu3+,[17.96847396],[0.66666667 0.33333333]
Be2+,Tm3+,[17.96261664],[0.66666667 0.33333333]
Na1+,Dy3+,[17.95856171],[0.66666667 0.33333333]
Ca2+,Y3+,[17.95435524],[0.66666667 0.33333333]
Fe3+,Sr2+,[17.92543178],[0.66666667 0.33333333]
Li1+,Ba2+,[17.88425084],[0.66666667 0.33333333]
Al3+,La3+,[17.8804477],[0.66666667 0.33333333]
Mg2+,Nb5+,[17.87946112],[0.66666667 0.33333333]
Na1+,Mo6+,[17.87446521],[0.66666667 0.33333333]
Li1+,Dy3+,[17.87262387],[0.66666667 0.33333333]
Be2+,Pm3+,[17.86938084],[0.66666667 0.33333333]
Li1+,Tb3+,[17.8684614],[0.66666667 0.33333333]
Li1+,La3+,[17.86326195],[0.66666667 0.33333333]
Li1+,Gd3+,[17.85719],[0.66666667 0.33333333]
Li1+,Ce4+,[17.85239659],[0.66666667 0.33333333]
Al3+,Ce4+,[17.85018647],[0.66666667 0.33333333]
Li1+,Eu3+,[17.83924353],[0.66666667 0.33333333]
Li1+,Be2+,[17.82831201],[0.66666667 0.33333333]
Al3+,Fe3+,[17.82699252],[0.66666667 0.33333333]
Na1+,Ho3+,[17.81533789],[0.66666667 0.33333333]
Mg2+,Cu2+,[17.78221402],[0.66666667 0.33333333]
Li1+,Sr2+,[17.75950187],[0.66666667 0.33333333]
Ca2+,Zr4+,[17.75822577],[0.66666667 0.33333333]
Li1+,Yb3+,[17.74102858],[0.66666667 0.33333333]
Li1+,Y3+,[17.73878146],[0.66666667 0.33333333]
Be2+,Tb3+,[17.73610103],[0.66666667 0.33333333]
Mg2+,Ca2+,[17.66774767],[0.66666667 0.33333333]
Na1+,Tm3+,[17.66424335],[0.66666667 0.33333333]
Mn4+,Ag1+,[17.6591407],[0.66666667 0.33333333]
Fe3+,Ba2+,[17.63857873],[0.66666667 0.33333333]
Li1+,Nb5+,[17.62103492],[0.66666667 0.33333333]
Be2+,Mn4+,[17.55208603],[0.66666667 0.33333333]
Mg2+,Pr3+,[17.53448627],[0.66666667 0.33333333]
Mg2+,Nd3+,[17.49577501],[0.66666667 0.33333333]
Al3+,Yb3+,[17.49395843],[0.66666667 0.33333333]
Mg2+,Ce4+,[17.49393515],[0.66666667 0.33333333]
Mg2+,Eu3+,[17.47757433],[0.66666667 0.33333333]
Mg2+,Zr4+,[17.47687101],[0.66666667 0.33333333]
Mg2+,La3+,[17.3857193],[0.66666667 0.33333333]
Cr3+,Cs1+,[17.37228054],[0.66666667 0.33333333]
Be2+,Zr4+,[17.37187452],[0.66666667 0.33333333]
Be2+,Fe3+,[17.37061873],[0.66666667 0.33333333]
Ca2+,Eu3+,[17.34836976],[0.66666667 0.33333333]
Be2+,Sn4+,[17.34569019],[0.66666667 0.33333333]
Mg2+,Fe3+,[17.3339246],[0.66666667 0.33333333]
Mg2+,Cr3+,[17.27497728],[0.66666667 0.33333333]
Al3+,Nd3+,[17.26124966],[0.66666667 0.33333333]
Mg2+,V5+,[17.25881685],[0.66666667 0.33333333]
Al3+,Pm3+,[17.23497053],[0.66666667 0.33333333]
Li1+,Cs1+,[17.22994255],[0.66666667 0.33333333]
Be2+,Nb5+,[17.22383096],[0.66666667 0.33333333]
Mg2+,Co3+,[17.19697802],[0.66666667 0.33333333]
Ca2+,Yb3+,[17.19241445],[0.66666667 0.33333333]
Sr2+,Ho3+,[17.18352349],[0.66666667 0.33333333]
V5+,Eu3+,[17.17547618],[0.66666667 0.33333333]
Ca2+,Pr3+,[17.1558224],[0.66666667 0.33333333]
Mg2+,Yb3+,[17.13138419],[0.66666667 0.33333333]
Li1+,Mo6+,[17.10820731],[0.66666667 0.33333333]
Ca2+,Pm3+,[17.1053748],[0.66666667 0.33333333]
Be2+,Cd2+,[17.09578132],[0.66666667 0.33333333]
Ca2+,Sm3+,[17.0747924],[0.66666667 0.33333333]
Ca2+,Nd3+,[17.07227215],[0.66666667 0.33333333]
Ca2+,Tm3+,[17.04356852],[0.66666667 0.33333333]
Mg2+,Ni2+,[17.0168037],[0.66666667 0.33333333]
Al3+,Ca2+,[16.96982251],[0.66666667 0.33333333]
Mg2+,Pm3+,[16.90861339],[0.66666667 0.33333333]
Mg2+,Mn4+,[16.86664013],[0.66666667 0.33333333]
Mg2+,Er3+,[16.85456375],[0.66666667 0.33333333]
Al3+,Tb3+,[16.84692828],[0.66666667 0.33333333]
La3+,Eu3+,[16.82878348],[0.66666667 0.33333333]
Ca2+,Ho3+,[16.80422637],[0.66666667 0.33333333]
Ca2+,Er3+,[16.76056567],[0.66666667 0.33333333]
Mg2+,In3+,[16.75481038],[0.66666667 0.33333333]
Mg2+,Sn4+,[16.75454304],[0.66666667 0.33333333]
Mg2+,Ho3+,[16.71561898],[0.66666667 0.33333333]
Mg2+,Tm3+,[16.70364048],[0.66666667 0.33333333]
Cd2+,Cs1+,[16.68230468],[0.66666667 0.33333333]
In3+,Cs1+,[16.66747928],[0.66666667 0.33333333]
Be2+,Cu2+,[16.63777731],[0.66666667 0.33333333]
Al3+,Gd3+,[16.62994719],[0.66666667 0.33333333]
Mg2+,Sm3+,[16.61590659],[0.66666667 0.33333333]
Ca2+,Gd3+,[16.61352358],[0.66666667 0.33333333]
Be2+,Ni2+,[16.56230576],[0.66666667 0.33333333]
Be2+,Zn2+,[16.51292647],[0.66666667 0.33333333]
Ca2+,Dy3+,[16.51150864],[0.66666667 0.33333333]
Ni2+,Cs1+,[16.48827558],[0.66666667 0.33333333]
Mg2+,Tb3+,[16.48308961],[0.66666667 0.33333333]
Mg2+,Gd3+,[16.46967068],[0.66666667 0.33333333]
Mg2+,Dy3+,[16.45520882],[0.66666667 0.33333333]
Al3+,Cd2+,[16.37447822],[0.66666667 0.33333333]
Dy3+,Fr1+,[16.37069591],[0.66666667 0.33333333]
Ca2+,Tb3+,[16.35944896],[0.66666667 0.33333333]
Be2+,Co3+,[16.14782355],[0.66666667 0.33333333]
Co3+,Cs1+,[15.99834665],[0.66666667 0.33333333]
Mn4+,Cs1+,[15.99148409],[0.66666667 0.33333333]
Mg2+,Cd2+,[15.90095688],[0.66666667 0.33333333]
Al3+,Dy3+,[15.72466749],[0.66666667 0.33333333]
Fe3+,Cs1+,[15.46986914],[0.66666667 0.33333333]
Ca2+,Lu3+,[15.00473953],[0.66666667 0.33333333]
Ag1+,Fr1+,[13.8239057],[0.66666667 0.33333333]
Nb5+,Hf4+,[12.69863452],[0.66666667 0.33333333]
Ag1+,Ba2+,[12.68741552],[0.66666667 0.33333333]
Nb5+,Sn4+,[12.65748731],[0.66666667 0.33333333]
Mo6+,Re4+,[11.66369507],[0.66666667 0.33333333]
Rb1+,Pd4+,[11.407523],[0.66666667 0.33333333]
K1+,Os4+,[11.20580837],[0.66666667 0.33333333]
K1+,Pt4+,[11.19318618],[0.66666667 0.33333333]
Zr4+,Rh3+,[11.10705356],[0.66666667 0.33333333]
K1+,Ir4+,[11.03324602],[0.66666667 0.33333333]
K1+,Au3+,[10.65854776],[0.66666667 0.33333333]
Mn4+,Hf4+,[10.59915844],[0.66666667 0.33333333]
Zr4+,Tc4+,[10.35743197],[0.66666667 0.33333333]
Ti4+,Tc4+,[10.34067232],[0.66666667 0.33333333]
Sr2+,Lu3+,[10.32050102],[0.66666667 0.33333333]
Co3+,Er3+,[10.31190707],[0.66666667 0.33333333]
K1+,Pb4+,[10.30966168],[0.66666667 0.33333333]
V5+,Tc4+,[10.30152888],[0.66666667 0.33333333]
Ti4+,Nb5+,[10.28462215],[0.66666667 0.33333333]
Co3+,Ho3+,[10.2623672],[0.66666667 0.33333333]
Co3+,Tm3+,[10.24449233],[0.66666667 0.33333333]
Co3+,Pd4+,[10.22840718],[0.66666667 0.33333333]
V5+,Hf4+,[10.18549874],[0.66666667 0.33333333]
Mo6+,Tc4+,[10.15356021],[0.66666667 0.33333333]
Rb1+,Tc4+,[10.06852818],[0.66666667 0.33333333]
Fe3+,Pd4+,[10.03119512],[0.66666667 0.33333333]
Ti4+,Hf4+,[10.01592942],[0.66666667 0.33333333]
Mo6+,W6+,[10.01337649],[0.66666667 0.33333333]
Mo6+,W4+,[10.01337649],[0.66666667 0.33333333]
V5+,Re4+,[9.9818048],[0.66666667 0.33333333]
Zr4+,Nb5+,[9.96096427],[0.66666667 0.33333333]
Be2+,Bi3+,[9.91548364],[0.66666667 0.33333333]
Be2+,Ac3+,[9.91130397],[0.66666667 0.33333333]
Rb1+,Rh3+,[9.90553165],[0.66666667 0.33333333]
Be2+,Am3+,[9.8730547],[0.66666667 0.33333333]
Nb5+,Cd2+,[9.85287792],[0.66666667 0.33333333]
K1+,W6+,[9.821517],[0.66666667 0.33333333]
K1+,W4+,[9.821517],[0.66666667 0.33333333]
Rb1+,Ru3+,[9.81231761],[0.66666667 0.33333333]
Mn4+,Tm3+,[9.80149008],[0.66666667 0.33333333]
K1+,Re4+,[9.78449209],[0.66666667 0.33333333]
Mn4+,Er3+,[9.74912766],[0.66666667 0.33333333]
Rb1+,Ag1+,[9.65767876],[0.66666667 0.33333333]
Be2+,Ag1+,[9.6531656],[0.66666667 0.33333333]
Sc3+,Tc4+,[9.65066017],[0.66666667 0.33333333]
Be2+,Cm3+,[9.64170728],[0.66666667 0.33333333]
Y3+,Mo6+,[9.63076064],[0.66666667 0.33333333]
V5+,Ta5+,[9.60273537],[0.66666667 0.33333333]
Fe3+,Hf4+,[9.56582957],[0.66666667 0.33333333]
Be2+,Au3+,[9.55943916],[0.66666667 0.33333333]
Sc3+,Hf4+,[9.54819461],[0.66666667 0.33333333]
K1+,Tl3+,[9.5465925],[0.66666667 0.33333333]
Sr2+,Tm3+,[9.54500923],[0.66666667 0.33333333]
K1+,Ta5+,[9.48006829],[0.66666667 0.33333333]
Be2+,Pa5+,[9.47897227],[0.66666667 0.33333333]
Fe3+,Tc4+,[9.46304457],[0.66666667 0.33333333]
Ni2+,Ru3+,[9.44475211],[0.66666667 0.33333333]
Zr4+,Hf4+,[9.44294805],[0.66666667 0.33333333]
Mo6+,Ta5+,[9.43443091],[0.66666667 0.33333333]
Zr4+,Lu3+,[9.4271209],[0.66666667 0.33333333]
Y3+,Ag1+,[9.41679818],[0.66666667 0.33333333]
Ni2+,Er3+,[9.35919867],[0.66666667 0.33333333]
Ti4+,Re4+,[9.32807989],[0.66666667 0.33333333]
Li1+,Tl3+,[9.26205595],[0.66666667 0.33333333]
Sr2+,Er3+,[9.26052626],[0.66666667 0.33333333]
Nb5+,In3+,[9.25057675],[0.66666667 0.33333333]
Zr4+,In3+,[9.24979492],[0.66666667 0.33333333]
K1+,Pd4+,[9.23292038],[0.66666667 0.33333333]
Sc3+,Os4+,[9.23190183],[0.66666667 0.33333333]
Y3+,Lu3+,[9.20321747],[0.66666667 0.33333333]
Y3+,Tc4+,[9.12166076],[0.66666667 0.33333333]
Y3+,Nb5+,[9.09077652],[0.66666667 0.33333333]
Be2+,Mg2+,[9.08882817],[0.66666667 0.33333333]
Rb1+,Mo6+,[9.07996026],[0.66666667 0.33333333]
Zn2+,Sm3+,[9.0462816],[0.66666667 0.33333333]
K1+,Ru3+,[9.03750805],[0.66666667 0.33333333]
Ti4+,Pt4+,[9.02171879],[0.66666667 0.33333333]
Tc4+,W6+,[9.00918608],[0.66666667 0.33333333]
Tc4+,W4+,[9.00918608],[0.66666667 0.33333333]
Zr4+,Ru3+,[8.9913512],[0.66666667 0.33333333]
Be2+,Np5+,[8.9906225],[0.66666667 0.33333333]
Zn2+,Gd3+,[8.97212692],[0.66666667 0.33333333]
Mn4+,Tc4+,[8.93764185],[0.66666667 0.33333333]
Sc3+,Nb5+,[8.92377492],[0.66666667 0.33333333]
V5+,Nb5+,[8.92137198],[0.66666667 0.33333333]
Zn2+,Ag1+,[8.91765501],[0.66666667 0.33333333]
Li1+,Bk3+,[8.91760552],[0.66666667 0.33333333]
K1+,Rh3+,[8.91292888],[0.66666667 0.33333333]
Ag1+,Am3+,[8.8732303],[0.66666667 0.33333333]
Cu2+,Ho3+,[8.85898375],[0.66666667 0.33333333]
V5+,Os4+,[8.8319753],[0.66666667 0.33333333]
Sc3+,Co3+,[8.83123943],[0.66666667 0.33333333]
Sr2+,Mo6+,[8.81228678],[0.66666667 0.33333333]
Na1+,Os4+,[8.79695719],[0.66666667 0.33333333]
Li1+,Pb4+,[8.77531461],[0.66666667 0.33333333]
Co3+,Ru3+,[8.77225861],[0.66666667 0.33333333]
Zr4+,Ag1+,[8.74783356],[0.66666667 0.33333333]
Tc4+,Ru3+,[8.74088813],[0.66666667 0.33333333]
Ti4+,Er3+,[8.74080961],[0.66666667 0.33333333]
Nb5+,Tc4+,[8.73081215],[0.66666667 0.33333333]
Y3+,Tm3+,[8.72734682],[0.66666667 0.33333333]
Zn2+,Tb3+,[8.72619332],[0.66666667 0.33333333]
Mn4+,Lu3+,[8.71949752],[0.66666667 0.33333333]
Y3+,Hf4+,[8.71377461],[0.66666667 0.33333333]
V5+,Er3+,[8.71330615],[0.66666667 0.33333333]
Sc3+,Pt4+,[8.68796569],[0.66666667 0.33333333]
Zn2+,Dy3+,[8.67868175],[0.66666667 0.33333333]
Cu2+,Tm3+,[8.65470055],[0.66666667 0.33333333]
Fe3+,Ho3+,[8.65343906],[0.66666667 0.33333333]
Ti4+,Ta5+,[8.61657337],[0.66666667 0.33333333]
Li1+,Pu4+,[8.61292109],[0.66666667 0.33333333]
Ni2+,Hf4+,[8.60766874],[0.66666667 0.33333333]
Cu2+,Er3+,[8.59266051],[0.66666667 0.33333333]
V5+,In3+,[8.59020879],[0.66666667 0.33333333]
Fe3+,Er3+,[8.58685333],[0.66666667 0.33333333]
Mg2+,Np5+,[8.5858741],[0.66666667 0.33333333]
Sc3+,Dy3+,[8.58107526],[0.66666667 0.33333333]
Mo6+,Os4+,[8.5771945],[0.66666667 0.33333333]
Sr2+,Ru3+,[8.57595761],[0.66666667 0.33333333]
V5+,Ho3+,[8.57127183],[0.66666667 0.33333333]
Ti4+,Os4+,[8.57023983],[0.66666667 0.33333333]
Na1+,Pu4+,[8.55864516],[0.66666667 0.33333333]
Zn2+,Y3+,[8.55665501],[0.66666667 0.33333333]
Be2+,Th4+,[8.54502778],[0.66666667 0.33333333]
Li1+,Np5+,[8.54254542],[0.66666667 0.33333333]
Mn4+,Gd3+,[8.53732403],[0.66666667 0.33333333]
Al3+,Ho3+,[8.53549489],[0.66666667 0.33333333]
Mn4+,Ru3+,[8.53460933],[0.66666667 0.33333333]
K1+,Tc4+,[8.53213191],[0.66666667 0.33333333]
Sc3+,Ni2+,[8.50108342],[0.66666667 0.33333333]
Na1+,Tl3+,[8.48298075],[0.66666667 0.33333333]
Be2+,U6+,[8.47811461],[0.66666667 0.33333333]
Y3+,Pm3+,[8.470545],[0.66666667 0.33333333]
Zn2+,Pm3+,[8.44424845],[0.66666667 0.33333333]
Na1+,Pb4+,[8.43937436],[0.66666667 0.33333333]
Zn2+,Eu3+,[8.43471701],[0.66666667 0.33333333]
V5+,Tm3+,[8.40396661],[0.66666667 0.33333333]
Y3+,Pd4+,[8.38633951],[0.66666667 0.33333333]
Zr4+,Mo6+,[8.36673341],[0.66666667 0.33333333]
Cr3+,Ru3+,[8.2993432],[0.66666667 0.33333333]
V5+,Zr4+,[8.28218587],[0.66666667 0.33333333]
Pb4+,Bi3+,[8.27558549],[0.66666667 0.33333333]
