material1,material2,pred_temp,weights
La3+,Os4+,[6.50829039],[0.6 0.4]
Be2+,Np5+,[6.50763735],[0.6 0.4]
Co3+,Rh3+,[6.50186142],[0.6 0.4]
Y3+,Hf4+,[6.49188444],[0.6 0.4]
La3+,Re4+,[6.48153131],[0.6 0.4]
Tc4+,Cd2+,[6.45174129],[0.6 0.4]
Bi3+,Po2+,[6.4470567],[0.6 0.4]
Mo4+,Ac3+,[6.42884733],[0.6 0.4]
Tc4+,Hf4+,[6.42803929],[0.6 0.4]
Ni2+,Tc4+,[6.41650177],[0.6 0.4]
Co3+,Dy3+,[6.41573799],[0.6 0.4]
Fe3+,Te2+,[6.4127648],[0.6 0.4]
Cr3+,Eu3+,[6.40316495],[0.6 0.4]
Ag1+,Hg1+,[6.39698146],[0.6 0.4]
Mn2+,Sm3+,[6.38957462],[0.6 0.4]
Mo4+,Cs1+,[6.36906832],[0.6 0.4]
Tb3+,Ra2+,[6.36101497],[0.6 0.4]
Ni2+,Rh3+,[6.35795614],[0.6 0.4]
Na1+,Am3+,[6.35723632],[0.6 0.4]
Sn2+,Pb2+,[6.3498274],[0.6 0.4]
Zr4+,Mo4+,[6.34981347],[0.6 0.4]
Li1+,Cs1+,[6.34700274],[0.6 0.4]
Co3+,Tc4+,[6.34312659],[0.6 0.4]
Mo4+,Os4+,[6.34111902],[0.6 0.4]
Nd3+,Pm3+,[6.33364063],[0.6 0.4]
La3+,Ac3+,[6.2931832],[0.6 0.4]
Ca2+,Ac3+,[6.28297051],[0.6 0.4]
Ti4+,Rh3+,[6.26176001],[0.6 0.4]
Cu2+,Mo4+,[6.24810589],[0.6 0.4]
Ag1+,Cs1+,[6.21533784],[0.6 0.4]
V5+,La3+,[6.20874639],[0.6 0.4]
Be2+,Fr1+,[6.2046907],[0.6 0.4]
V5+,Ru3+,[6.20468145],[0.6 0.4]
Hf4+,Pu4+,[6.20272578],[0.6 0.4]
Si4+,Ra2+,[6.20052844],[0.6 0.4]
Mo4+,Th4+,[6.20038109],[0.6 0.4]
Mn2+,Ce3+,[6.20018617],[0.6 0.4]
Sc3+,Ac3+,[6.19174821],[0.6 0.4]
Cr3+,Tb3+,[6.18973474],[0.6 0.4]
Zr4+,Er3+,[6.18868868],[0.6 0.4]
La3+,W6+,[6.18786519],[0.6 0.4]
V5+,Hf4+,[6.17781799],[0.6 0.4]
Mn2+,Fe3+,[6.17524623],[0.6 0.4]
V5+,Pm3+,[6.16732794],[0.6 0.4]
Sm3+,Eu3+,[6.15303003],[0.6 0.4]
Cr3+,Yb3+,[6.13011563],[0.6 0.4]
Mn2+,Y3+,[6.12581218],[0.6 0.4]
Mn2+,Yb3+,[6.12415415],[0.6 0.4]
Nb5+,Ta5+,[6.12304145],[0.6 0.4]
Sc3+,Rh3+,[6.12235825],[0.6 0.4]
Ga3+,Rh3+,[6.11822631],[0.6 0.4]
Pb2+,Po2+,[6.11789894],[0.6 0.4]
Ca2+,Am3+,[6.0969085],[0.6 0.4]
Mo4+,Pd4+,[6.0931334],[0.6 0.4]
Hf4+,Ta5+,[6.09199249],[0.6 0.4]
Cu2+,Tb3+,[6.08564942],[0.6 0.4]
Y3+,Gd3+,[6.07434078],[0.6 0.4]
Cr3+,Lu3+,[6.0702434],[0.6 0.4]
Mn2+,Ga3+,[6.06889066],[0.6 0.4]
Mn2+,Pr3+,[6.04359252],[0.6 0.4]
Po2+,U6+,[6.04047172],[0.6 0.4]
Po2+,Np5+,[6.028008],[0.6 0.4]
Y3+,Tc4+,[6.019622],[0.6 0.4]
Mn2+,Nd3+,[6.01765384],[0.6 0.4]
Y3+,Tb3+,[6.01473767],[0.6 0.4]
Mn2+,Pm3+,[6.00947644],[0.6 0.4]
V5+,Nd3+,[6.00739041],[0.6 0.4]
Al3+,Rh3+,[6.00625245],[0.6 0.4]
Ho3+,Er3+,[6.0006662],[0.6 0.4]
Si4+,Sc3+,[6.00063279],[0.6 0.4]
Mo4+,Pr3+,[5.99626602],[0.6 0.4]
In3+,Sn2+,[5.97615282],[0.6 0.4]
V5+,Pr3+,[5.96032274],[0.6 0.4]
Zn2+,Ce3+,[5.95497041],[0.6 0.4]
U6+,Np5+,[5.94315331],[0.6 0.4]
Fe3+,Sb3+,[5.94182996],[0.6 0.4]
Be2+,V5+,[5.94148276],[0.6 0.4]
Nb5+,Ag1+,[5.94002391],[0.6 0.4]
Ag1+,Sb3+,[5.93572094],[0.6 0.4]
Dy3+,Ho3+,[5.93369126],[0.6 0.4]
Ni2+,Tb3+,[5.93049746],[0.6 0.4]
Nb5+,Sb3+,[5.92761369],[0.6 0.4]
K1+,Ti4+,[5.92296469],[0.6 0.4]
Sn2+,Bi3+,[5.92039231],[0.6 0.4]
K1+,Ra2+,[5.91842928],[0.6 0.4]
K1+,Ag1+,[5.90272698],[0.6 0.4]
Er3+,Tm3+,[5.89878811],[0.6 0.4]
Al3+,Ru3+,[5.89669177],[0.6 0.4]
Y3+,Sn2+,[5.88581112],[0.6 0.4]
Ru3+,Cs1+,[5.87656041],[0.6 0.4]
Ni2+,Cs1+,[5.85751748],[0.6 0.4]
Sr2+,Hf4+,[5.85578544],[0.6 0.4]
Sb3+,Hg1+,[5.84182319],[0.6 0.4]
Al3+,Er3+,[5.84051545],[0.6 0.4]
Ga3+,Te2+,[5.83673404],[0.6 0.4]
Yb3+,Lu3+,[5.8313838],[0.6 0.4]
Ni2+,Mo4+,[5.82370276],[0.6 0.4]
Ti4+,Cs1+,[5.82311506],[0.6 0.4]
Yb3+,Ra2+,[5.82041909],[0.6 0.4]
K1+,Te2+,[5.81565883],[0.6 0.4]
La3+,Ce3+,[5.81423412],[0.6 0.4]
Ca2+,Au3+,[5.81154841],[0.6 0.4]
K1+,Er3+,[5.80081986],[0.6 0.4]
Pb2+,Pu4+,[5.79368487],[0.6 0.4]
Ti4+,In3+,[5.78993996],[0.6 0.4]
Ni2+,Ba2+,[5.78835509],[0.6 0.4]
Cs1+,Re4+,[5.78154623],[0.6 0.4]
Mn2+,La3+,[5.7779821],[0.6 0.4]
Ce3+,Re4+,[5.768092],[0.6 0.4]
Ca2+,Cm3+,[5.76535203],[0.6 0.4]
Am3+,Cm3+,[5.75903292],[0.6 0.4]
Zr4+,Ta5+,[5.75501008],[0.6 0.4]
Rb1+,W6+,[5.75294379],[0.6 0.4]
K1+,Tl1+,[5.74287435],[0.6 0.4]
Nb5+,Ac3+,[5.73832902],[0.6 0.4]
Ce3+,Ta5+,[5.72951877],[0.6 0.4]
Li1+,Cm3+,[5.72858014],[0.6 0.4]
Ti4+,Pm3+,[5.72458449],[0.6 0.4]
La3+,Am3+,[5.72328874],[0.6 0.4]
V5+,Pb2+,[5.72075219],[0.6 0.4]
Rb1+,Ir3+,[5.71992413],[0.6 0.4]
Li1+,Rb1+,[5.71774104],[0.6 0.4]
Dy3+,Np5+,[5.71519307],[0.6 0.4]
K1+,Mo4+,[5.71026614],[0.6 0.4]
Al3+,Tm3+,[5.70946992],[0.6 0.4]
Nd3+,Tl1+,[5.70759864],[0.6 0.4]
Si4+,Nb5+,[5.70731718],[0.6 0.4]
In3+,Os4+,[5.70518673],[0.6 0.4]
Sc3+,Ta5+,[5.70077263],[0.6 0.4]
Al3+,Fr1+,[5.68903924],[0.6 0.4]
Bi3+,U6+,[5.68813682],[0.6 0.4]
Cs1+,Os4+,[5.68283078],[0.6 0.4]
Ti4+,Sm3+,[5.68150935],[0.6 0.4]
Te2+,Hg1+,[5.67683838],[0.6 0.4]
Pm3+,Tl1+,[5.67617595],[0.6 0.4]
Zr4+,Sn2+,[5.66816562],[0.6 0.4]
Bi3+,Pu4+,[5.65961563],[0.6 0.4]
Mo4+,Ba2+,[5.65837469],[0.6 0.4]
Tb3+,Np5+,[5.65740545],[0.6 0.4]
Y3+,Sm3+,[5.65622084],[0.6 0.4]
Ni2+,In3+,[5.65552824],[0.6 0.4]
Mo4+,Ir3+,[5.65030591],[0.6 0.4]
La3+,Ta5+,[5.63681435],[0.6 0.4]
Zn2+,Sn2+,[5.6356387],[0.6 0.4]
Zr4+,Cd2+,[5.63536212],[0.6 0.4]
Si4+,Lu3+,[5.63080091],[0.6 0.4]
Ca2+,Tc4+,[5.6296924],[0.6 0.4]
Cu2+,Sb3+,[5.62885753],[0.6 0.4]
Mo4+,Nd3+,[5.62700022],[0.6 0.4]
Ga3+,Re4+,[5.62179113],[0.6 0.4]
Nb5+,Pb2+,[5.61998399],[0.6 0.4]
Mo4+,Sm3+,[5.61748402],[0.6 0.4]
K1+,Ho3+,[5.60671112],[0.6 0.4]
Sb3+,Cs1+,[5.60485136],[0.6 0.4]
Eu3+,Tb3+,[5.60210515],[0.6 0.4]
Al3+,Si4+,[5.59979541],[0.6 0.4]
W6+,Re4+,[5.59534272],[0.6 0.4]
Tm3+,U6+,[5.58909944],[0.6 0.4]
Si4+,Sm3+,[5.58452878],[0.6 0.4]
Tl1+,Po2+,[5.57843577],[0.6 0.4]
Cm3+,Bk3+,[5.5784035],[0.6 0.4]
Ga3+,Sm3+,[5.57062185],[0.6 0.4]
Li1+,Bk3+,[5.55940971],[0.6 0.4]
Sn2+,Ta5+,[5.55506505],[0.6 0.4]
Si4+,Pr3+,[5.55285134],[0.6 0.4]
Tl1+,Pu4+,[5.54688744],[0.6 0.4]
Mo4+,Yb3+,[5.54449883],[0.6 0.4]
Be2+,Ac3+,[5.54261987],[0.6 0.4]
Nd3+,Hf4+,[5.53452999],[0.6 0.4]
Tc4+,Ac3+,[5.52946324],[0.6 0.4]
Cr3+,Nd3+,[5.52600173],[0.6 0.4]
Sn2+,Tl1+,[5.51448972],[0.6 0.4]
Zn2+,Cs1+,[5.51350036],[0.6 0.4]
Yb3+,Np5+,[5.50993823],[0.6 0.4]
Nb5+,La3+,[5.49468405],[0.6 0.4]
Fe3+,Sm3+,[5.49127677],[0.6 0.4]
Mo4+,Pm3+,[5.49057009],[0.6 0.4]
Rh3+,Cs1+,[5.48656813],[0.6 0.4]
Ga3+,Gd3+,[5.48198481],[0.6 0.4]
Zn2+,Gd3+,[5.48121155],[0.6 0.4]
Gd3+,Dy3+,[5.48034552],[0.6 0.4]
Er3+,Ra2+,[5.48019354],[0.6 0.4]
Ra2+,Np5+,[5.47463943],[0.6 0.4]
Rb1+,Au3+,[5.45082562],[0.6 0.4]
Mo4+,Am3+,[5.44520718],[0.6 0.4]
Re4+,Pb2+,[5.4441937],[0.6 0.4]
Cs1+,Ta5+,[5.43628247],[0.6 0.4]
Ru3+,Ta5+,[5.43585499],[0.6 0.4]
Al3+,Ho3+,[5.43491451],[0.6 0.4]
Na1+,Pa5+,[5.43306407],[0.6 0.4]
Co3+,Ba2+,[5.43123065],[0.6 0.4]
Ho3+,Ra2+,[5.42204395],[0.6 0.4]
Eu3+,Np5+,[5.41876687],[0.6 0.4]
Tb3+,Dy3+,[5.41519989],[0.6 0.4]
Ce3+,Ac3+,[5.4100325],[0.6 0.4]
Si4+,Ba2+,[5.40159544],[0.6 0.4]
Tc4+,Cs1+,[5.39468188],[0.6 0.4]
Na1+,Cm3+,[5.39463721],[0.6 0.4]
Eu3+,Gd3+,[5.39235812],[0.6 0.4]
La3+,Th4+,[5.38926516],[0.6 0.4]
Na1+,Te2+,[5.38275388],[0.6 0.4]
Cr3+,Rh3+,[5.38136884],[0.6 0.4]
Eu3+,Dy3+,[5.37368902],[0.6 0.4]
Cs1+,Tl1+,[5.37224576],[0.6 0.4]
U6+,Pu4+,[5.36870819],[0.6 0.4]
Co3+,Ho3+,[5.36588492],[0.6 0.4]
Mo4+,Sn2+,[5.3628099],[0.6 0.4]
Na1+,Ir3+,[5.36267733],[0.6 0.4]
Cr3+,Sm3+,[5.36188606],[0.6 0.4]
Ca2+,Hg1+,[5.36153332],[0.6 0.4]
Mg2+,Si4+,[5.35008384],[0.6 0.4]
Tl1+,Bi3+,[5.34555399],[0.6 0.4]
Am3+,Bk3+,[5.3419274],[0.6 0.4]
Gd3+,Np5+,[5.33474612],[0.6 0.4]
Ni2+,Pr3+,[5.33355674],[0.6 0.4]
Cr3+,Pm3+,[5.32967959],[0.6 0.4]
Mo4+,Gd3+,[5.32161515],[0.6 0.4]
Rb1+,Te2+,[5.32130634],[0.6 0.4]
Sn2+,Re4+,[5.3188192],[0.6 0.4]
Bi3+,Ra2+,[5.31822324],[0.6 0.4]
Ti4+,Ta5+,[5.31349267],[0.6 0.4]
Sm3+,Gd3+,[5.31266439],[0.6 0.4]
Na1+,Si4+,[5.31245627],[0.6 0.4]
Tc4+,Pb2+,[5.31045111],[0.6 0.4]
Ga3+,Ta5+,[5.31036101],[0.6 0.4]
Al3+,K1+,[5.30952236],[0.6 0.4]
Ce3+,W6+,[5.3078973],[0.6 0.4]
Cs1+,Pb2+,[5.30783964],[0.6 0.4]
Rb1+,Re4+,[5.30610736],[0.6 0.4]
Ac3+,Pu4+,[5.30609406],[0.6 0.4]
Zn2+,La3+,[5.30393284],[0.6 0.4]
Th4+,Cm3+,[5.30387452],[0.6 0.4]
Cs1+,W6+,[5.30282603],[0.6 0.4]
Y3+,Dy3+,[5.29873746],[0.6 0.4]
Nb5+,Hg1+,[5.29554474],[0.6 0.4]
Lu3+,U6+,[5.29181678],[0.6 0.4]
Sr2+,Tl1+,[5.28994544],[0.6 0.4]
In3+,Sm3+,[5.28750329],[0.6 0.4]
Sm3+,Np5+,[5.28686478],[0.6 0.4]
Ac3+,Cm3+,[5.28358413],[0.6 0.4]
Nb5+,Er3+,[5.28104241],[0.6 0.4]
In3+,Pb2+,[5.27927569],[0.6 0.4]
Nb5+,Am3+,[5.27845132],[0.6 0.4]
Cr3+,Ce3+,[5.27813982],[0.6 0.4]
Rb1+,Ta5+,[5.27150707],[0.6 0.4]
Sn2+,Pr3+,[5.27112839],[0.6 0.4]
Li1+,Sb3+,[5.27028676],[0.6 0.4]
Si4+,Ce3+,[5.26618313],[0.6 0.4]
Pr3+,Ra2+,[5.26400996],[0.6 0.4]
Cs1+,Ir3+,[5.26397153],[0.6 0.4]
Sc3+,Pb2+,[5.26381039],[0.6 0.4]
Sc3+,Re4+,[5.26377859],[0.6 0.4]
Zr4+,Sb3+,[5.26186085],[0.6 0.4]
Li1+,Pt2+,[5.25783905],[0.6 0.4]
Na1+,Ag1+,[5.2572726],[0.6 0.4]
Th4+,Bk3+,[5.25612874],[0.6 0.4]
Sn2+,Os4+,[5.25282308],[0.6 0.4]
Pm3+,Pu4+,[5.2505262],[0.6 0.4]
Zn2+,Y3+,[5.24990228],[0.6 0.4]
Ho3+,U6+,[5.24625027],[0.6 0.4]
V5+,Re4+,[5.24345162],[0.6 0.4]
Po2+,Ra2+,[5.23798566],[0.6 0.4]
Cr3+,Pr3+,[5.23664685],[0.6 0.4]
In3+,Eu3+,[5.23660068],[0.6 0.4]
Zr4+,Te2+,[5.23292287],[0.6 0.4]
Mo4+,Eu3+,[5.23137201],[0.6 0.4]
Zr4+,Ho3+,[5.2264349],[0.6 0.4]
Ca2+,Ir3+,[5.22566814],[0.6 0.4]
Sr2+,W6+,[5.22239123],[0.6 0.4]
Ta5+,Pb2+,[5.22120045],[0.6 0.4]
Ni2+,Sm3+,[5.22095847],[0.6 0.4]
Eu3+,U6+,[5.21604573],[0.6 0.4]
Hg1+,Cm3+,[5.21596409],[0.6 0.4]
Tm3+,Np5+,[5.21506067],[0.6 0.4]
Yb3+,U6+,[5.21294281],[0.6 0.4]
Ho3+,Tm3+,[5.20791432],[0.6 0.4]
Tl1+,Pb2+,[5.20725746],[0.6 0.4]
Re4+,Hg1+,[5.20433203],[0.6 0.4]
Lu3+,Pu4+,[5.19942596],[0.6 0.4]
Cu2+,Ba2+,[5.19739947],[0.6 0.4]
K1+,Ni2+,[5.19369848],[0.6 0.4]
Cs1+,Au3+,[5.19138541],[0.6 0.4]
Nb5+,Tm3+,[5.19135258],[0.6 0.4]
Tc4+,Lu3+,[5.18880158],[0.6 0.4]
Ti4+,Pb2+,[5.18687797],[0.6 0.4]
Rb1+,Hf4+,[5.18375659],[0.6 0.4]
U6+,Bk3+,[5.17981705],[0.6 0.4]
Co3+,Er3+,[5.17874561],[0.6 0.4]
V5+,Hg1+,[5.17670645],[0.6 0.4]
Mo4+,Sb3+,[5.17519086],[0.6 0.4]
Tc4+,Pd4+,[5.17063612],[0.6 0.4]
Li1+,Ir3+,[5.16712958],[0.6 0.4]
Pm3+,Hf4+,[5.16292662],[0.6 0.4]
Tb3+,U6+,[5.16232858],[0.6 0.4]
Ca2+,W6+,[5.16160925],[0.6 0.4]
Tl1+,Ra2+,[5.16138387],[0.6 0.4]
Sm3+,Ra2+,[5.15939779],[0.6 0.4]
Cu2+,Gd3+,[5.15837905],[0.6 0.4]
Cr3+,Hf4+,[5.15601396],[0.6 0.4]
Pa5+,Bk3+,[5.1535136],[0.6 0.4]
Nb5+,Cm3+,[5.1463632],[0.6 0.4]
Pr3+,Sm3+,[5.14141654],[0.6 0.4]
Ag1+,Ra2+,[5.13509857],[0.6 0.4]
Na1+,Ti4+,[5.13222114],[0.6 0.4]
Pa5+,Pu4+,[5.12975302],[0.6 0.4]
Nb5+,Ho3+,[5.1224214],[0.6 0.4]
Cr3+,La3+,[5.12191241],[0.6 0.4]
Rb1+,Os4+,[5.11507055],[0.6 0.4]
In3+,Re4+,[5.11195728],[0.6 0.4]
Po2+,Pu4+,[5.10535278],[0.6 0.4]
Dy3+,U6+,[5.10127026],[0.6 0.4]
Pb2+,Ac3+,[5.09827846],[0.6 0.4]
Nd3+,Bk3+,[5.0968013],[0.6 0.4]
Po2+,Bk3+,[5.09668853],[0.6 0.4]
Li1+,Fr1+,[5.09546424],[0.6 0.4]
Mo4+,Pt2+,[5.09392353],[0.6 0.4]
Ag1+,Bi3+,[5.09286496],[0.6 0.4]
Er3+,Lu3+,[5.09123794],[0.6 0.4]
Re4+,Po2+,[5.08717333],[0.6 0.4]
Tc4+,Nd3+,[5.08430118],[0.6 0.4]
Er3+,U6+,[5.08388875],[0.6 0.4]
Zn2+,Ga3+,[5.08366763],[0.6 0.4]
Tl1+,Pa5+,[5.07920192],[0.6 0.4]
Dy3+,Ra2+,[5.07459595],[0.6 0.4]
Mn2+,Zr4+,[5.07422403],[0.6 0.4]
Pm3+,Pa5+,[5.07410921],[0.6 0.4]
Ce3+,Ra2+,[5.07141111],[0.6 0.4]
Mg2+,Po2+,[5.07073904],[0.6 0.4]
Co3+,Sm3+,[5.06956701],[0.6 0.4]
Na1+,Sc3+,[5.06941365],[0.6 0.4]
Hg1+,Th4+,[5.06882966],[0.6 0.4]
Po2+,Pa5+,[5.06688551],[0.6 0.4]
Gd3+,Er3+,[5.06675062],[0.6 0.4]
Er3+,Np5+,[5.06499716],[0.6 0.4]
Hg1+,Bk3+,[5.06170966],[0.6 0.4]
Ra2+,U6+,[5.05707195],[0.6 0.4]
Mn2+,Pb2+,[5.05062663],[0.6 0.4]
Pa5+,Cm3+,[5.05005887],[0.6 0.4]
Pd4+,Cd2+,[5.04851283],[0.6 0.4]
Sr2+,Ta5+,[5.04741399],[0.6 0.4]
Sn2+,Hg1+,[5.04730279],[0.6 0.4]
Rb1+,Ho3+,[5.04486538],[0.6 0.4]
Y3+,Cd2+,[5.04314332],[0.6 0.4]
Nb5+,Re4+,[5.04002546],[0.6 0.4]
In3+,Pr3+,[5.03967192],[0.6 0.4]
Dy3+,Er3+,[5.0374247],[0.6 0.4]
Na1+,U6+,[5.03239195],[0.6 0.4]
Po2+,Cm3+,[5.02755677],[0.6 0.4]
Np5+,Pu4+,[5.02506958],[0.6 0.4]
Zr4+,Tm3+,[5.02487745],[0.6 0.4]
In3+,Gd3+,[5.02483626],[0.6 0.4]
In3+,Ta5+,[5.02468653],[0.6 0.4]
Cs1+,Hf4+,[5.0235493],[0.6 0.4]
Mn2+,Hg1+,[5.02058499],[0.6 0.4]
Hg1+,Pa5+,[5.02034355],[0.6 0.4]
V5+,Mn2+,[5.0168347],[0.6 0.4]
Ag1+,Ac3+,[5.01594973],[0.6 0.4]
Sr2+,U6+,[5.0155226],[0.6 0.4]
Y3+,Ho3+,[5.0149284],[0.6 0.4]
Ho3+,Np5+,[5.01474552],[0.6 0.4]
Hg1+,Ac3+,[5.00942305],[0.6 0.4]
Gd3+,Ho3+,[5.00929582],[0.6 0.4]
Zn2+,Hg1+,[5.0085624],[0.6 0.4]
Zn2+,Te2+,[5.00854129],[0.6 0.4]
Hg1+,Pb2+,[5.00781143],[0.6 0.4]
Sn2+,Fr1+,[5.00726199],[0.6 0.4]
Th4+,Am3+,[5.00493101],[0.6 0.4]
Cs1+,Tm3+,[5.00354305],[0.6 0.4]
Sc3+,Am3+,[5.00199442],[0.6 0.4]
Ag1+,Po2+,[5.00069719],[0.6 0.4]
Al3+,Tc4+,[4.99995464],[0.6 0.4]
Y3+,Ta5+,[4.99610889],[0.6 0.4]
Lu3+,Ra2+,[4.99556644],[0.6 0.4]
Ho3+,Th4+,[4.99105893],[0.6 0.4]
Cs1+,Po2+,[4.98826593],[0.6 0.4]
Zn2+,Nb5+,[4.98540864],[0.6 0.4]
Pb2+,Pa5+,[4.98448857],[0.6 0.4]
Ca2+,Os4+,[4.98439292],[0.6 0.4]
Fe3+,Nb5+,[4.98416395],[0.6 0.4]
Tb3+,Er3+,[4.97765442],[0.6 0.4]
Dy3+,Yb3+,[4.97705591],[0.6 0.4]
Cr3+,Pb2+,[4.97638711],[0.6 0.4]
Co3+,Pr3+,[4.97547228],[0.6 0.4]
Y3+,Ru3+,[4.97541311],[0.6 0.4]
K1+,Pb2+,[4.97069381],[0.6 0.4]
Re4+,Ac3+,[4.9649606],[0.6 0.4]
Yb3+,Pu4+,[4.96213399],[0.6 0.4]
Tc4+,La3+,[4.96126054],[0.6 0.4]
Tb3+,Yb3+,[4.95943436],[0.6 0.4]
Tc4+,Pm3+,[4.95857403],[0.6 0.4]
Na1+,Ac3+,[4.9565844],[0.6 0.4]
Ga3+,Pu4+,[4.9557976],[0.6 0.4]
Tb3+,Cm3+,[4.95466473],[0.6 0.4]
Sm3+,Dy3+,[4.95197828],[0.6 0.4]
Ni2+,Er3+,[4.95017617],[0.6 0.4]
Ta5+,Bk3+,[4.95001377],[0.6 0.4]
Tm3+,Ra2+,[4.94981184],[0.6 0.4]
Nb5+,Ce3+,[4.94921654],[0.6 0.4]
Ni2+,Ho3+,[4.9474252],[0.6 0.4]
Tb3+,Ho3+,[4.94679338],[0.6 0.4]
Mg2+,Lu3+,[4.94664437],[0.6 0.4]
K1+,Pa5+,[4.93942889],[0.6 0.4]
Cs1+,Pa5+,[4.9393339],[0.6 0.4]
Eu3+,Tm3+,[4.93732151],[0.6 0.4]
Po2+,Am3+,[4.93499028],[0.6 0.4]
Cu2+,Nb5+,[4.9348956],[0.6 0.4]
Pm3+,W6+,[4.93294784],[0.6 0.4]
Tb3+,Lu3+,[4.92849291],[0.6 0.4]
Cr3+,Zn2+,[4.92641957],[0.6 0.4]
Tb3+,Pu4+,[4.92508212],[0.6 0.4]
Fe3+,Zn2+,[4.92319601],[0.6 0.4]
Mn2+,Ta5+,[4.92000769],[0.6 0.4]
Co3+,Cd2+,[4.91977194],[0.6 0.4]
Tc4+,In3+,[4.91939073],[0.6 0.4]
Tm3+,Yb3+,[4.91770033],[0.6 0.4]
Cs1+,Ac3+,[4.91200746],[0.6 0.4]
Bi3+,Np5+,[4.91196436],[0.6 0.4]
Fe3+,Eu3+,[4.91188752],[0.6 0.4]
K1+,Ca2+,[4.90411582],[0.6 0.4]
Ag1+,Cm3+,[4.90087368],[0.6 0.4]
Cr3+,Cs1+,[4.90079836],[0.6 0.4]
Y3+,W6+,[4.90043673],[0.6 0.4]
Nd3+,Lu3+,[4.89922371],[0.6 0.4]
In3+,Bi3+,[4.89687069],[0.6 0.4]
In3+,Dy3+,[4.89213386],[0.6 0.4]
Eu3+,Er3+,[4.88971029],[0.6 0.4]
Cs1+,Pt2+,[4.8864238],[0.6 0.4]
Ti4+,Hg1+,[4.88601349],[0.6 0.4]
Si4+,Zr4+,[4.88415666],[0.6 0.4]
Ba2+,Dy3+,[4.88241961],[0.6 0.4]
Tm3+,Th4+,[4.88066105],[0.6 0.4]
Nb5+,Tl1+,[4.87996811],[0.6 0.4]
Eu3+,Ho3+,[4.87676329],[0.6 0.4]
K1+,Hg1+,[4.87533818],[0.6 0.4]
Na1+,Cs1+,[4.87028627],[0.6 0.4]
Tc4+,Ta5+,[4.8695879],[0.6 0.4]
Pa5+,U6+,[4.86936082],[0.6 0.4]
Gd3+,U6+,[4.86813218],[0.6 0.4]
Ac3+,Am3+,[4.86695552],[0.6 0.4]
Tb3+,Am3+,[4.86471496],[0.6 0.4]
Pu4+,Cm3+,[4.863565],[0.6 0.4]
Tb3+,Tm3+,[4.86041434],[0.6 0.4]
Gd3+,Am3+,[4.85788963],[0.6 0.4]
Ho3+,Yb3+,[4.85614228],[0.6 0.4]
Ni2+,Cd2+,[4.85597709],[0.6 0.4]
Nd3+,W6+,[4.85379894],[0.6 0.4]
Pm3+,Bk3+,[4.85229113],[0.6 0.4]
Ti4+,Sb3+,[4.85188874],[0.6 0.4]
Nb5+,Tb3+,[4.8494857],[0.6 0.4]
Li1+,Po2+,[4.84528867],[0.6 0.4]
Tb3+,Bk3+,[4.84462776],[0.6 0.4]
Po2+,Th4+,[4.84260306],[0.6 0.4]
Ag1+,Bk3+,[4.84230859],[0.6 0.4]
Al3+,Pb2+,[4.84221645],[0.6 0.4]
Dy3+,Tm3+,[4.84205513],[0.6 0.4]
Li1+,Cr3+,[4.841068],[0.6 0.4]
Pb2+,Ra2+,[4.84095069],[0.6 0.4]
Fe3+,Re4+,[4.84022113],[0.6 0.4]
Te2+,Cs1+,[4.83842956],[0.6 0.4]
Pu4+,Bk3+,[4.83625373],[0.6 0.4]
In3+,Cs1+,[4.83541782],[0.6 0.4]
Tc4+,Hg1+,[4.83271619],[0.6 0.4]
Lu3+,Hf4+,[4.8304739],[0.6 0.4]
Rb1+,Tl1+,[4.82897073],[0.6 0.4]
Fe3+,Pr3+,[4.8270173],[0.6 0.4]
Si4+,Er3+,[4.82636543],[0.6 0.4]
Nb5+,Lu3+,[4.82399505],[0.6 0.4]
Fe3+,Tm3+,[4.82206353],[0.6 0.4]
Mn2+,In3+,[4.82135297],[0.6 0.4]
Hf4+,Bi3+,[4.81999468],[0.6 0.4]
Mo4+,Pb2+,[4.81837624],[0.6 0.4]
In3+,Er3+,[4.81830037],[0.6 0.4]
Cd2+,Cs1+,[4.81715594],[0.6 0.4]
Rb1+,Nb5+,[4.81425171],[0.6 0.4]
Hg1+,Am3+,[4.81323525],[0.6 0.4]
Zn2+,Mo4+,[4.81084398],[0.6 0.4]
Ac3+,U6+,[4.80983313],[0.6 0.4]
Cs1+,Ho3+,[4.8090954],[0.6 0.4]
Sm3+,U6+,[4.80861355],[0.6 0.4]
Np5+,Cm3+,[4.80640012],[0.6 0.4]
K1+,Tm3+,[4.80217094],[0.6 0.4]
Fe3+,In3+,[4.7959651],[0.6 0.4]
Mg2+,Rb1+,[4.79439608],[0.6 0.4]
Mo4+,Ra2+,[4.78514326],[0.6 0.4]
Cs1+,Lu3+,[4.78147404],[0.6 0.4]
Gd3+,Ra2+,[4.78088112],[0.6 0.4]
Nb5+,Bk3+,[4.77992959],[0.6 0.4]
Ti4+,Re4+,[4.7784731],[0.6 0.4]
Er3+,Yb3+,[4.77753682],[0.6 0.4]
Al3+,Cs1+,[4.77505213],[0.6 0.4]
Sm3+,Ta5+,[4.77423197],[0.6 0.4]
Dy3+,Cm3+,[4.77345167],[0.6 0.4]
Rb1+,Sb3+,[4.77209732],[0.6 0.4]
Mn2+,Tc4+,[4.76498441],[0.6 0.4]
