material1,material2,pred_temp,weights
Mn3+,Br1-,[20.4110422],[0.25 0.75]
Xe2+,B1-,[20.40793348],[0.33333333 0.66666667]
Hf4+,Br1-,[20.40480383],[0.2 0.8]
Cr5+,O0.5-,[20.38406508],[0.09090909 0.90909091]
Mn2+,Br1-,[20.38271032],[0.33333333 0.66666667]
Xe4+,B1-,[20.37225957],[0.2 0.8]
Xe2+,H1-,[20.36845141],[0.33333333 0.66666667]
Ti3+,O0.333-,[20.36757839],[0.09990999 0.90009001]
Ru4+,F1-,[20.36601277],[0.2 0.8]
Te5+,N1-,[20.36440022],[0.16666667 0.83333333]
Ho3+,F1-,[20.35824672],[0.25 0.75]
P1+,H1-,[20.35106794],[0.5 0.5]
H1+,P1-,[20.35106794],[0.5 0.5]
Te4+,I1-,[20.34970345],[0.2 0.8]
I5+,S2-,[20.34084918],[0.28571429 0.71428571]
Sc3+,O0.333-,[20.3390735],[0.09990999 0.90009001]
Mn6+,Cl1-,[20.33301181],[0.14285714 0.85714286]
Po6+,S1-,[20.3266777],[0.14285714 0.85714286]
Zn2+,Br1-,[20.32212014],[0.33333333 0.66666667]
Po4+,S1-,[20.31557133],[0.2 0.8]
Br3+,S1-,[20.31356159],[0.25 0.75]
I7+,Se2-,[20.30092447],[0.22222222 0.77777778]
Cr3+,O0.333-,[20.3000278],[0.09990999 0.90009001]
Ru3+,F1-,[20.29417872],[0.25 0.75]
Se2+,Se2-,[20.28755384],[0.5 0.5]
Nb5+,O0.5-,[20.28539149],[0.09090909 0.90909091]
Rn6+,Cl1-,[20.28500742],[0.14285714 0.85714286]
At5+,Si4-,[20.28456946],[0.44444444 0.55555556]
Rn2+,O0.5-,[20.27292692],[0.2 0.8]
Nb4+,O0.333-,[20.27243911],[0.07685207 0.92314793]
Te4+,S2-,[20.27068118],[0.33333333 0.66666667]
Xe4+,N2-,[20.25733673],[0.33333333 0.66666667]
Ni3+,S1-,[20.25641997],[0.25 0.75]
Np6+,Cl1-,[20.24237114],[0.14285714 0.85714286]
At5+,N1-,[20.23445164],[0.16666667 0.83333333]
Nb3+,O0.333-,[20.23397366],[0.09990999 0.90009001]
Bk4+,Cl1-,[20.21726166],[0.2 0.8]
Th3+,F1-,[20.21627096],[0.25 0.75]
Np7+,Cl1-,[20.2112881],[0.125 0.875]
Br3+,Si4-,[20.21041598],[0.57142857 0.42857143]
Ni1+,I1-,[20.2037385],[0.5 0.5]
P5+,P3-,[20.19533996],[0.375 0.625]
Ti3+,Br1-,[20.19186515],[0.25 0.75]
Se4+,Se2-,[20.18949961],[0.33333333 0.66666667]
P4+,H1-,[20.18424594],[0.2 0.8]
I7+,H1-,[20.18198174],[0.125 0.875]
Si2+,O0.333-,[20.17741831],[0.14273468 0.85726532]
O0.333+,Si2-,[20.17741831],[0.85726532 0.14273468]
Ge4+,S2-,[20.16775808],[0.33333333 0.66666667]
S2+,Ge4-,[20.16775808],[0.66666667 0.33333333]
Sm3+,O0.333-,[20.15767645],[0.09990999 0.90009001]
Xe6+,B1-,[20.13897694],[0.14285714 0.85714286]
Rn6+,O1-,[20.13510758],[0.14285714 0.85714286]
I3+,Si2-,[20.13432627],[0.4 0.6]
Co4+,O0.333-,[20.1297954],[0.07685207 0.92314793]
Rn6+,H1-,[20.128573],[0.14285714 0.85714286]
Er3+,O0.333-,[20.12175399],[0.09990999 0.90009001]
Pr4+,O0.333-,[20.11871096],[0.07685207 0.92314793]
Rh3+,Cl1-,[20.11375959],[0.25 0.75]
Ti2+,Br1-,[20.11193545],[0.33333333 0.66666667]
Ru5+,Cl1-,[20.1097725],[0.16666667 0.83333333]
V3+,O0.5-,[20.10338461],[0.14285714 0.85714286]
Fr1+,Cl1-,[20.09768126],[0.5 0.5]
Re6+,Br1-,[20.09664005],[0.14285714 0.85714286]
Nd3+,S1-,[20.0948596],[0.25 0.75]
Ru3+,Cl1-,[20.09094347],[0.25 0.75]
Ti4+,O0.5-,[20.08278585],[0.11111111 0.88888889]
V2+,O0.333-,[20.0811073],[0.14273468 0.85726532]
Np4+,Cl1-,[20.07786575],[0.2 0.8]
Br3+,S2-,[20.07656382],[0.4 0.6]
Ge3+,Se2-,[20.07510053],[0.4 0.6]
Tb1+,F1-,[20.06806483],[0.5 0.5]
Fe2+,Cl1-,[20.0554359],[0.33333333 0.66666667]
O0.333+,Sn4-,[20.0443578],[0.92314793 0.07685207]
Sn4+,O0.333-,[20.0443578],[0.07685207 0.92314793]
Eu3+,O0.333-,[20.04183229],[0.09990999 0.90009001]
Te2+,I1-,[20.03313379],[0.33333333 0.66666667]
I1+,Te2-,[20.03313379],[0.66666667 0.33333333]
Mg2+,O0.5-,[20.02953165],[0.2 0.8]
N1+,P2-,[20.02877281],[0.66666667 0.33333333]
P2+,N1-,[20.02877281],[0.33333333 0.66666667]
O0.333+,Bi3-,[20.02663517],[0.90009001 0.09990999]
Bi3+,O0.333-,[20.02663517],[0.09990999 0.90009001]
Bi3+,O0.5-,[20.02386206],[0.14285714 0.85714286]
O0.5+,Bi3-,[20.02386206],[0.85714286 0.14285714]
Po4+,O0.5-,[20.01377469],[0.11111111 0.88888889]
Np5+,Cl1-,[20.01247211],[0.16666667 0.83333333]
Xe4+,B3-,[19.9904808],[0.42857143 0.57142857]
I7+,O1-,[19.97547365],[0.125 0.875]
Sm3+,Cl1-,[19.9684465],[0.25 0.75]
Fe5+,O0.5-,[19.95274126],[0.09090909 0.90909091]
Zr4+,S1-,[19.95178543],[0.2 0.8]
Te5+,Se2-,[19.94460784],[0.28571429 0.71428571]
Ag3+,N2-,[19.94261336],[0.4 0.6]
I7+,Si2-,[19.93527199],[0.22222222 0.77777778]
Rn2+,Br1-,[19.91626177],[0.33333333 0.66666667]
Zr2+,O0.333-,[19.90931374],[0.14273468 0.85726532]
Ac3+,O0.333-,[19.90543194],[0.09990999 0.90009001]
Mn3+,Te2-,[19.9042552],[0.4 0.6]
Am6+,F1-,[19.90005062],[0.14285714 0.85714286]
Zr3+,O0.5-,[19.89461626],[0.14285714 0.85714286]
Nb3+,S1-,[19.89411229],[0.25 0.75]
Bi5+,O0.5-,[19.89280001],[0.09090909 0.90909091]
At3+,S2-,[19.88809755],[0.4 0.6]
Rn2+,Si1-,[19.88238567],[0.33333333 0.66666667]
Mo5+,O0.333-,[19.87092482],[0.0624414 0.9375586]
O0.5+,Si3-,[19.86817462],[0.85714286 0.14285714]
Si3+,O0.5-,[19.86817462],[0.14285714 0.85714286]
Mg2+,Cl1-,[19.86456365],[0.33333333 0.66666667]
Ti4+,Br1-,[19.86215435],[0.2 0.8]
Rn4+,O1-,[19.86192721],[0.2 0.8]
Mn4+,F1-,[19.85862435],[0.2 0.8]
I3+,Si1-,[19.85778236],[0.25 0.75]
Br5+,S2-,[19.84468458],[0.28571429 0.71428571]
Nb4+,O0.5-,[19.84184726],[0.11111111 0.88888889]
Ni2+,S1-,[19.84110173],[0.33333333 0.66666667]
Lu3+,O0.5-,[19.83918411],[0.14285714 0.85714286]
Hg4+,F1-,[19.83645761],[0.2 0.8]
As3+,O0.5-,[19.83495441],[0.14285714 0.85714286]
O0.5+,As3-,[19.83495441],[0.85714286 0.14285714]
Fr1+,F1-,[19.83111838],[0.5 0.5]
Mn4+,Br1-,[19.82576896],[0.2 0.8]
Ho3+,O0.333-,[19.82521898],[0.09990999 0.90009001]
As5+,H1-,[19.82508222],[0.16666667 0.83333333]
Zr3+,S1-,[19.81394981],[0.25 0.75]
I3+,S2-,[19.81288264],[0.4 0.6]
I5+,Si2-,[19.80506452],[0.28571429 0.71428571]
Mn6+,Si4-,[19.8028937],[0.4 0.6]
As2+,O0.333-,[19.8019389],[0.14273468 0.85726532]
Rh2+,Cl1-,[19.78875465],[0.33333333 0.66666667]
Mg2+,Br1-,[19.78780334],[0.33333333 0.66666667]
Mn7+,O1-,[19.75608628],[0.125 0.875]
Te4+,Se2-,[19.75509015],[0.33333333 0.66666667]
Mn7+,Si4-,[19.75296563],[0.36363636 0.63636364]
Rn4+,Br1-,[19.75182225],[0.2 0.8]
Pm3+,Br1-,[19.75154364],[0.25 0.75]
Tm2+,F1-,[19.74337564],[0.33333333 0.66666667]
Tb3+,Cl1-,[19.7428082],[0.25 0.75]
Rn2+,C1-,[19.73534729],[0.33333333 0.66666667]
Sb3+,F1-,[19.7195101],[0.25 0.75]
P1+,P1-,[19.71771881],[0.5 0.5]
Am4+,Cl1-,[19.71685005],[0.2 0.8]
Hf4+,F1-,[19.70860794],[0.2 0.8]
Kr2+,B3-,[19.70437486],[0.6 0.4]
Ge3+,S2-,[19.68912239],[0.4 0.6]
Cd2+,Se2-,[19.68837245],[0.5 0.5]
Tb4+,Br1-,[19.68030889],[0.2 0.8]
Ra2+,O0.333-,[19.6751287],[0.14273468 0.85726532]
Hg2+,Cl1-,[19.66882181],[0.33333333 0.66666667]
At5+,Si3-,[19.66830208],[0.375 0.625]
Rn6+,As3-,[19.66444567],[0.33333333 0.66666667]
Sn2+,S1-,[19.66195832],[0.33333333 0.66666667]
Cu2+,S1-,[19.66130202],[0.33333333 0.66666667]
Tc3+,F1-,[19.6561325],[0.25 0.75]
Am5+,F1-,[19.65315156],[0.16666667 0.83333333]
Rn6+,O2-,[19.64644125],[0.25 0.75]
Br1+,Tc3-,[19.64038386],[0.75 0.25]
Tc3+,Br1-,[19.64038386],[0.25 0.75]
Ru4+,Cl1-,[19.63890426],[0.2 0.8]
Co5+,O0.5-,[19.63733856],[0.09090909 0.90909091]
Gd3+,O0.333-,[19.63656391],[0.09990999 0.90009001]
Mo6+,O0.5-,[19.63503574],[0.07692308 0.92307692]
Te5+,Si4-,[19.63446322],[0.44444444 0.55555556]
Rh4+,Cl1-,[19.63143137],[0.2 0.8]
Bk3+,Cl1-,[19.62997455],[0.25 0.75]
Ca2+,O0.333-,[19.6227999],[0.14273468 0.85726532]
Fe2+,Br1-,[19.6174198],[0.33333333 0.66666667]
Br4+,S2-,[19.60782302],[0.33333333 0.66666667]
V3+,S1-,[19.5996163],[0.25 0.75]
I5+,Se2-,[19.59930154],[0.28571429 0.71428571]
Tc4+,F1-,[19.59907958],[0.2 0.8]
Y3+,O0.333-,[19.59697233],[0.09990999 0.90009001]
Ac3+,O0.5-,[19.59480168],[0.14285714 0.85714286]
N1+,Si2-,[19.58987354],[0.66666667 0.33333333]
Si2+,N1-,[19.58987354],[0.33333333 0.66666667]
Pd2+,F1-,[19.5882115],[0.33333333 0.66666667]
Rn4+,H1-,[19.58489569],[0.2 0.8]
O0.333+,Te2-,[19.58076016],[0.85726532 0.14273468]
Te2+,O0.333-,[19.58076016],[0.14273468 0.85726532]
I3+,Se2-,[19.58050929],[0.4 0.6]
U6+,Cl1-,[19.56614814],[0.14285714 0.85714286]
Rn6+,C2-,[19.56152017],[0.25 0.75]
Mo4+,O0.333-,[19.5516744],[0.07685207 0.92314793]
Ni3+,O0.333-,[19.53985737],[0.09990999 0.90009001]
Np5+,F1-,[19.53640959],[0.16666667 0.83333333]
Xe8+,S1-,[19.53615535],[0.11111111 0.88888889]
At3+,N1-,[19.53145442],[0.25 0.75]
Ti3+,O0.5-,[19.52994638],[0.14285714 0.85714286]
Sb3+,O0.5-,[19.52761755],[0.14285714 0.85714286]
O0.5+,Sb3-,[19.52761755],[0.85714286 0.14285714]
Cl7+,C2-,[19.5257443],[0.22222222 0.77777778]
Fe3+,Br1-,[19.52458752],[0.25 0.75]
Xe6+,Br1-,[19.51833338],[0.14285714 0.85714286]
Se6+,N1-,[19.51535145],[0.14285714 0.85714286]
Cm2+,F1-,[19.50733789],[0.2 0.8]
Si3+,N1-,[19.49898768],[0.25 0.75]
N1+,Si3-,[19.49898768],[0.75 0.25]
Mn7+,O2-,[19.49741182],[0.22222222 0.77777778]
Pr3+,O0.333-,[19.49174938],[0.09990999 0.90009001]
Ti2+,O0.333-,[19.48961024],[0.14273468 0.85726532]
Am3+,F1-,[19.4832755],[0.25 0.75]
Mn5+,Br1-,[19.47812973],[0.16666667 0.83333333]
Mg1+,O0.333-,[19.47198773],[0.24981245 0.75018755]
Bk4+,F1-,[19.46660124],[0.2 0.8]
I3+,P1-,[19.45481206],[0.25 0.75]
Cr4+,O0.5-,[19.45362431],[0.11111111 0.88888889]
Th4+,Cl1-,[19.45258487],[0.2 0.8]
Ta5+,Br1-,[19.44504131],[0.16666667 0.83333333]
Am4+,F1-,[19.43958614],[0.2 0.8]
Se2+,O0.333-,[19.43638904],[0.14273468 0.85726532]
O0.333+,Se2-,[19.43638904],[0.85726532 0.14273468]
Re2+,S1-,[19.42964808],[0.33333333 0.66666667]
Eu2+,F1-,[19.42730402],[0.33333333 0.66666667]
Mn5+,O0.5-,[19.42701455],[0.09090909 0.90909091]
Rn4+,Si3-,[19.42593207],[0.42857143 0.57142857]
Co2+,O0.333-,[19.41593898],[0.14273468 0.85726532]
Rn6+,C1-,[19.41347704],[0.14285714 0.85714286]
Re3+,S2-,[19.40660826],[0.4 0.6]
S2+,Re3-,[19.40660826],[0.6 0.4]
Fe3+,O0.333-,[19.40467179],[0.09990999 0.90009001]
Te5+,O1-,[19.40352765],[0.16666667 0.83333333]
Hf3+,F1-,[19.37489959],[0.25 0.75]
P4+,P1-,[19.36456936],[0.2 0.8]
U5+,Cl1-,[19.36237621],[0.16666667 0.83333333]
Co3+,O0.5-,[19.36107344],[0.14285714 0.85714286]
O0.5+,Si2-,[19.35425732],[0.8 0.2]
Si2+,O0.5-,[19.35425732],[0.2 0.8]
Xe2+,Br1-,[19.35217308],[0.33333333 0.66666667]
Mn3+,O0.333-,[19.34826061],[0.09990999 0.90009001]
Eu3+,F1-,[19.34587312],[0.25 0.75]
Rn4+,C1-,[19.34263309],[0.2 0.8]
Co3+,O0.333-,[19.33992975],[0.09990999 0.90009001]
Np4+,F1-,[19.33682772],[0.2 0.8]
Mo4+,Br1-,[19.33429677],[0.2 0.8]
I3+,N1-,[19.33287947],[0.25 0.75]
Re4+,S2-,[19.33235081],[0.33333333 0.66666667]
Mn2+,Te2-,[19.325254],[0.5 0.5]
Te6+,H1-,[19.31821706],[0.14285714 0.85714286]
Sc2+,Br1-,[19.31798318],[0.33333333 0.66666667]
Sc3+,P1-,[19.317612],[0.25 0.75]
At3+,O0.5-,[19.30991523],[0.14285714 0.85714286]
Mn6+,Br1-,[19.30907691],[0.14285714 0.85714286]
Mn7+,P2-,[19.3038368],[0.22222222 0.77777778]
As5+,P1-,[19.3030945],[0.16666667 0.83333333]
Tb3+,S1-,[19.30195789],[0.25 0.75]
Mo3+,Br1-,[19.30102775],[0.25 0.75]
Zr3+,I1-,[19.29868842],[0.25 0.75]
Sb5+,O1-,[19.29499248],[0.16666667 0.83333333]
I3+,Ge4-,[19.2947605],[0.57142857 0.42857143]
P5+,P1-,[19.29412118],[0.16666667 0.83333333]
U5+,F1-,[19.28805244],[0.16666667 0.83333333]
Zr4+,I1-,[19.28624967],[0.2 0.8]
Mn5+,F1-,[19.28392107],[0.16666667 0.83333333]
Xe2+,C1-,[19.27806281],[0.33333333 0.66666667]
Te6+,O1-,[19.26544728],[0.14285714 0.85714286]
Sb5+,N1-,[19.26446935],[0.16666667 0.83333333]
P1+,P2-,[19.26386468],[0.66666667 0.33333333]
P2+,P1-,[19.26386468],[0.33333333 0.66666667]
Mo5+,Br1-,[19.26092923],[0.16666667 0.83333333]
Bi3+,F1-,[19.26010717],[0.25 0.75]
Np6+,F1-,[19.25819205],[0.14285714 0.85714286]
Sn4+,O0.5-,[19.25610118],[0.11111111 0.88888889]
O0.5+,Sn4-,[19.25610118],[0.88888889 0.11111111]
Cl4+,C1-,[19.25150117],[0.2 0.8]
Ce4+,O0.333-,[19.24320067],[0.07685207 0.92314793]
Br1+,Mo2-,[19.23502193],[0.66666667 0.33333333]
Mo2+,Br1-,[19.23502193],[0.33333333 0.66666667]
P4+,N2-,[19.23071645],[0.33333333 0.66666667]
Ni2+,O0.333-,[19.22706599],[0.14273468 0.85726532]
Se6+,N3-,[19.22421315],[0.33333333 0.66666667]
Np7+,F1-,[19.22055234],[0.125 0.875]
Ag3+,S1-,[19.2178303],[0.25 0.75]
Cm2+,Cl1-,[19.20830241],[0.2 0.8]
Cr2+,O0.333-,[19.20482737],[0.14273468 0.85726532]
P1+,P3-,[19.20358057],[0.75 0.25]
P3+,P1-,[19.20358057],[0.25 0.75]
Mo3+,O0.333-,[19.20044212],[0.09990999 0.90009001]
Rn4+,I1-,[19.19768176],[0.2 0.8]
Mo2+,O0.333-,[19.19613659],[0.14273468 0.85726532]
O0.333+,Mo2-,[19.19613659],[0.85726532 0.14273468]
Th3+,Cl1-,[19.18894264],[0.25 0.75]
Ru2+,Cl1-,[19.18637875],[0.33333333 0.66666667]
Cl1+,Ru2-,[19.18637875],[0.66666667 0.33333333]
Mn6+,Si3-,[19.17908676],[0.33333333 0.66666667]
Zn2+,Cl1-,[19.17693953],[0.33333333 0.66666667]
Mo5+,O0.5-,[19.174398],[0.09090909 0.90909091]
O0.333+,Si1-,[19.17289893],[0.75018755 0.24981245]
Si1+,O0.333-,[19.17289893],[0.24981245 0.75018755]
Ni3+,O0.5-,[19.17220045],[0.14285714 0.85714286]
Al3+,S1-,[19.16742933],[0.25 0.75]
Rn6+,Br1-,[19.16296761],[0.14285714 0.85714286]
Mn6+,F1-,[19.15966144],[0.14285714 0.85714286]
Ni4+,O0.5-,[19.15787426],[0.11111111 0.88888889]
Dy3+,O0.333-,[19.15633621],[0.09990999 0.90009001]
Mn7+,Si3-,[19.15267982],[0.3 0.7]
Se6+,O1-,[19.15190574],[0.14285714 0.85714286]
Cr3+,O0.5-,[19.15139039],[0.14285714 0.85714286]
Si4+,Se2-,[19.14967868],[0.33333333 0.66666667]
Se2+,Si4-,[19.14967868],[0.66666667 0.33333333]
Sc3+,O0.5-,[19.14852566],[0.14285714 0.85714286]
Rn4+,Si2-,[19.14124281],[0.33333333 0.66666667]
I7+,P2-,[19.12789527],[0.22222222 0.77777778]
Mo6+,O1-,[19.12762118],[0.14285714 0.85714286]
At3+,Si2-,[19.12643109],[0.4 0.6]
Fe4+,O0.5-,[19.12315256],[0.11111111 0.88888889]
Mo3+,O0.5-,[19.12235507],[0.14285714 0.85714286]
Np3+,F1-,[19.11471246],[0.25 0.75]
Mo4+,O0.5-,[19.10710862],[0.11111111 0.88888889]
Te2+,O0.5-,[19.10308085],[0.2 0.8]
O0.5+,Te2-,[19.10308085],[0.8 0.2]
As5+,N1-,[19.09075166],[0.16666667 0.83333333]
As2+,O0.5-,[19.08048461],[0.2 0.8]
P1+,Si3-,[19.07496258],[0.75 0.25]
Si3+,P1-,[19.07496258],[0.25 0.75]
Ag1+,Sb3-,[19.06319957],[0.75 0.25]
Sc2+,O0.333-,[19.05433799],[0.14273468 0.85726532]
Xe4+,Br1-,[19.05384516],[0.2 0.8]
Xe8+,P2-,[19.05043436],[0.2 0.8]
Mn7+,Si2-,[19.04801895],[0.22222222 0.77777778]
Pa5+,F1-,[19.03686001],[0.16666667 0.83333333]
Po6+,N1-,[19.03344498],[0.14285714 0.85714286]
Rh3+,Br1-,[19.03268504],[0.25 0.75]
Pu3+,F1-,[19.03133622],[0.25 0.75]
Tm3+,O0.333-,[19.02915113],[0.09990999 0.90009001]
P4+,P3-,[19.02897133],[0.42857143 0.57142857]
U4+,F1-,[19.0288616],[0.2 0.8]
Mn4+,B1-,[19.02765383],[0.2 0.8]
Cm3+,F1-,[19.02484133],[0.25 0.75]
Yb3+,Cl1-,[19.02280569],[0.25 0.75]
Pm3+,O0.333-,[19.01962757],[0.09990999 0.90009001]
Cr6+,O1-,[19.01889039],[0.14285714 0.85714286]
Nb2+,O0.333-,[19.01482787],[0.14273468 0.85726532]
V5+,P1-,[19.01410635],[0.16666667 0.83333333]
Rn6+,I1-,[19.01287377],[0.14285714 0.85714286]
Cl6+,B1-,[19.012712],[0.14285714 0.85714286]
Co4+,O0.5-,[19.00805869],[0.11111111 0.88888889]
Cu2+,N3-,[19.00605056],[0.6 0.4]
Fe3+,O0.5-,[19.00065245],[0.14285714 0.85714286]
U6+,F1-,[18.99493084],[0.14285714 0.85714286]
Be2+,Cl1-,[18.99439464],[0.33333333 0.66666667]
Nb5+,S2-,[18.99245336],[0.28571429 0.71428571]
Fe2+,O0.333-,[18.98959829],[0.14273468 0.85726532]
Gd3+,F1-,[18.98707221],[0.25 0.75]
Sn2+,O0.333-,[18.98415763],[0.14273468 0.85726532]
Au2+,B1-,[18.98209416],[0.33333333 0.66666667]
Yb3+,O0.333-,[18.98008028],[0.09990999 0.90009001]
I5+,N2-,[18.97947224],[0.28571429 0.71428571]
Np3+,Cl1-,[18.97437548],[0.25 0.75]
Po6+,S2-,[18.96538627],[0.25 0.75]
Pa5+,Cl1-,[18.96049647],[0.16666667 0.83333333]
Te5+,H1-,[18.95955018],[0.16666667 0.83333333]
Ba2+,O0.333-,[18.95223591],[0.14273468 0.85726532]
Rn4+,C2-,[18.94897184],[0.33333333 0.66666667]
S6+,C4-,[18.9393048],[0.4 0.6]
Nb3+,O0.5-,[18.93372574],[0.14285714 0.85714286]
S1+,Po2-,[18.9145287],[0.66666667 0.33333333]
Po2+,S1-,[18.9145287],[0.33333333 0.66666667]
Mn2+,S1-,[18.90797023],[0.33333333 0.66666667]
Te4+,O1-,[18.90086788],[0.2 0.8]
Dy3+,Cl1-,[18.89968608],[0.25 0.75]
Rn6+,Si1-,[18.8957552],[0.14285714 0.85714286]
As5+,O1-,[18.89429941],[0.16666667 0.83333333]
Ni4+,S2-,[18.89290042],[0.33333333 0.66666667]
As3+,P1-,[18.8905846],[0.25 0.75]
P1+,As3-,[18.8905846],[0.75 0.25]
Ti4+,P1-,[18.88407905],[0.2 0.8]
Si4+,P1-,[18.88224947],[0.2 0.8]
P1+,Si4-,[18.88224947],[0.8 0.2]
O1+,Si3-,[18.88168436],[0.75 0.25]
Si3+,O1-,[18.88168436],[0.25 0.75]
Rn4+,Si1-,[18.88162529],[0.2 0.8]
Rn2+,S1-,[18.87599811],[0.33333333 0.66666667]
I7+,P3-,[18.87546105],[0.3 0.7]
Kr2+,C1-,[18.8716375],[0.33333333 0.66666667]
Xe8+,P3-,[18.8711032],[0.27272727 0.72727273]
Be2+,Br1-,[18.8655909],[0.33333333 0.66666667]
P3+,P3-,[18.85788176],[0.5 0.5]
Fe6+,O1-,[18.85518464],[0.14285714 0.85714286]
Pu5+,F1-,[18.84556451],[0.25 0.75]
Pu6+,F1-,[18.84556451],[0.25 0.75]
Pu4+,F1-,[18.84556451],[0.25 0.75]
Pu7+,F1-,[18.84556451],[0.25 0.75]
Sm2+,F1-,[18.84440888],[0.33333333 0.66666667]
O1+,Si4-,[18.83769646],[0.8 0.2]
Si4+,O1-,[18.83769646],[0.2 0.8]
Te4+,P1-,[18.83447841],[0.2 0.8]
Xe4+,C1-,[18.82934247],[0.2 0.8]
Cl7+,B1-,[18.82181459],[0.125 0.875]
La3+,O0.333-,[18.80847479],[0.09990999 0.90009001]
Se2+,O0.5-,[18.80667646],[0.2 0.8]
O0.5+,Se2-,[18.80667646],[0.8 0.2]
Rn2+,I1-,[18.80168137],[0.33333333 0.66666667]
B2+,S1-,[18.80106468],[0.33333333 0.66666667]
Ce3+,S1-,[18.79833763],[0.25 0.75]
At5+,Se2-,[18.79822725],[0.28571429 0.71428571]
At5+,N2-,[18.79007948],[0.28571429 0.71428571]
Se2+,Si3-,[18.78025963],[0.6 0.4]
Si3+,Se2-,[18.78025963],[0.4 0.6]
Si4+,N2-,[18.76739154],[0.33333333 0.66666667]
N2+,Si4-,[18.76739154],[0.66666667 0.33333333]
Zn2+,S1-,[18.76440001],[0.33333333 0.66666667]
Ga3+,S1-,[18.76325058],[0.25 0.75]
Er3+,S1-,[18.76319288],[0.25 0.75]
Be2+,O0.333-,[18.75967036],[0.14273468 0.85726532]
Te6+,O2-,[18.75745332],[0.25 0.75]
Xe6+,C1-,[18.74605113],[0.14285714 0.85714286]
Sb5+,H1-,[18.7440903],[0.16666667 0.83333333]
Mn1+,Te2-,[18.73980012],[0.66666667 0.33333333]
Xe2+,Si4-,[18.73542372],[0.66666667 0.33333333]
P2+,P2-,[18.7326284],[0.5 0.5]
B2+,Cl1-,[18.72779051],[0.33333333 0.66666667]
Mn3+,B1-,[18.72291793],[0.25 0.75]
Ce3+,O0.333-,[18.72291727],[0.09990999 0.90009001]
Te4+,N1-,[18.72241748],[0.2 0.8]
At5+,H1-,[18.71675578],[0.16666667 0.83333333]
Mn2+,B1-,[18.71268655],[0.33333333 0.66666667]
Pb4+,O0.333-,[18.71204059],[0.07685207 0.92314793]
Ge2+,O0.5-,[18.71176068],[0.2 0.8]
Tc2+,Br1-,[18.71047416],[0.33333333 0.66666667]
At5+,Si2-,[18.70905373],[0.28571429 0.71428571]
Mn5+,Si3-,[18.70635433],[0.375 0.625]
I3+,H1-,[18.70585609],[0.25 0.75]
S2+,Sn4-,[18.70469719],[0.66666667 0.33333333]
Sn4+,S2-,[18.70469719],[0.33333333 0.66666667]
Sm3+,F1-,[18.69603367],[0.25 0.75]
Mn7+,C2-,[18.69415239],[0.22222222 0.77777778]
Xe6+,C2-,[18.68443221],[0.25 0.75]
Mn6+,S1-,[18.68302179],[0.14285714 0.85714286]
O0.333+,Po2-,[18.68029827],[0.85726532 0.14273468]
Po2+,O0.333-,[18.68029827],[0.14273468 0.85726532]
Mn4+,O0.5-,[18.67147196],[0.11111111 0.88888889]
At5+,O1-,[18.66680286],[0.16666667 0.83333333]
Pr4+,Br1-,[18.66419986],[0.2 0.8]
Ru3+,Br1-,[18.65672644],[0.25 0.75]
La3+,S1-,[18.6500558],[0.25 0.75]
P1+,Si2-,[18.64538589],[0.66666667 0.33333333]
Si2+,P1-,[18.64538589],[0.33333333 0.66666667]
Se4+,O1-,[18.64218616],[0.2 0.8]
Mn6+,O1-,[18.61989994],[0.14285714 0.85714286]
Te6+,N2-,[18.6139575],[0.25 0.75]
Ti3+,P1-,[18.61287018],[0.25 0.75]
Te4+,H1-,[18.60714251],[0.2 0.8]
S1+,P3-,[18.60564445],[0.75 0.25]
P3+,S1-,[18.60564445],[0.25 0.75]
Ge1+,O0.333-,[18.59407189],[0.24981245 0.75018755]
Ga3+,O0.333-,[18.58380692],[0.09990999 0.90009001]
Rn6+,Si2-,[18.58165486],[0.25 0.75]
Pm3+,Cl1-,[18.57744439],[0.25 0.75]
Mn2+,O0.333-,[18.57513425],[0.14273468 0.85726532]
Fr1+,O2-,[18.57119093],[0.66666667 0.33333333]
Co5+,O1-,[18.56420157],[0.16666667 0.83333333]
Hf3+,Cl1-,[18.56317905],[0.25 0.75]
S1+,B1-,[18.55954851],[0.5 0.5]
B1+,S1-,[18.55954851],[0.5 0.5]
As3+,H1-,[18.55269438],[0.25 0.75]
H1+,As3-,[18.55269438],[0.75 0.25]
Mn7+,P1-,[18.55219863],[0.125 0.875]
Ce4+,S1-,[18.55079357],[0.2 0.8]
Ag1+,Bi3-,[18.54753583],[0.75 0.25]
Nd3+,O0.333-,[18.54137068],[0.09990999 0.90009001]
S5+,B3-,[18.54065779],[0.375 0.625]
Mn3+,O0.5-,[18.53741156],[0.14285714 0.85714286]
Mn4+,S1-,[18.5349229],[0.2 0.8]
At3+,B1-,[18.53242888],[0.25 0.75]
Sb5+,P1-,[18.53216614],[0.16666667 0.83333333]
V4+,P1-,[18.53183875],[0.2 0.8]
U3+,F1-,[18.52959148],[0.25 0.75]
Fe4+,S1-,[18.52419211],[0.2 0.8]
P3+,P2-,[18.52400733],[0.4 0.6]
P2+,P3-,[18.52400733],[0.6 0.4]
Au5+,B3-,[18.52096052],[0.375 0.625]
Mg2+,S1-,[18.51866793],[0.33333333 0.66666667]
P5+,B1-,[18.51837201],[0.16666667 0.83333333]
