material1,material2,pred_temp,weights
Tc4+,O0.5-,[10.6821916],[0.11111111 0.88888889]
Nd3+,N1-,[10.67405547],[0.25 0.75]
Hf4+,F1-,[10.66266853],[0.2 0.8]
Rh3+,F1-,[10.65792086],[0.25 0.75]
C4+,P1-,[10.64692445],[0.2 0.8]
Dy3+,O2-,[10.6452782],[0.4 0.6]
Ca2+,Cl1-,[10.64473518],[0.33333333 0.66666667]
Ag1+,P1-,[10.64140089],[0.5 0.5]
Be2+,C4-,[10.6075901],[0.66666667 0.33333333]
Xe4+,C4-,[10.59443918],[0.5 0.5]
Sr2+,O1-,[10.57011249],[0.33333333 0.66666667]
I1+,N1-,[10.56671719],[0.5 0.5]
Lu3+,O1-,[10.55987683],[0.25 0.75]
Al3+,C1-,[10.54817282],[0.25 0.75]
Mo4+,Br1-,[10.54647328],[0.2 0.8]
Xe2+,I1-,[10.54314504],[0.33333333 0.66666667]
Nd3+,N2-,[10.52456105],[0.4 0.6]
Cm3+,F1-,[10.5174418],[0.25 0.75]
Nd3+,N3-,[10.47950084],[0.5 0.5]
As5+,Tc1-,[10.47032037],[0.16666667 0.83333333]
Ra2+,O0.5-,[10.45725126],[0.2 0.8]
Pd2+,F1-,[10.45490584],[0.33333333 0.66666667]
Am3+,F1-,[10.45247537],[0.25 0.75]
Bk3+,F1-,[10.43582436],[0.25 0.75]
Xe4+,C3-,[10.41948533],[0.42857143 0.57142857]
Tc7+,Tc3-,[10.40039698],[0.3 0.7]
Fr1+,N2-,[10.3979476],[0.66666667 0.33333333]
Pd2+,Ge4-,[10.39670265],[0.66666667 0.33333333]
Cs1+,N3-,[10.39202228],[0.75 0.25]
Pd4+,Co1-,[10.3752918],[0.2 0.8]
Mo4+,Tc1-,[10.37047911],[0.2 0.8]
Nb5+,N3-,[10.36843671],[0.375 0.625]
Sn4+,Nb1-,[10.35842691],[0.2 0.8]
Ca2+,O2-,[10.35705191],[0.5 0.5]
Mn4+,Se2-,[10.3544152],[0.33333333 0.66666667]
Ru3+,F1-,[10.31904393],[0.25 0.75]
Ra2+,C3-,[10.31886969],[0.6 0.4]
Sr2+,O2-,[10.31804952],[0.5 0.5]
As3+,Tc1-,[10.29920903],[0.25 0.75]
Tc7+,C1-,[10.2989818],[0.125 0.875]
Tc4+,N1-,[10.29782844],[0.2 0.8]
Ra2+,C2-,[10.28241727],[0.5 0.5]
Mo6+,Tc3-,[10.26524141],[0.33333333 0.66666667]
Cu2+,O2-,[10.2549846],[0.5 0.5]
Te2+,O1-,[10.25331777],[0.33333333 0.66666667]
Rh3+,Cl1-,[10.2483109],[0.25 0.75]
Zr4+,C3-,[10.23967153],[0.42857143 0.57142857]
Ru4+,Co1-,[10.20701792],[0.2 0.8]
Pu4+,S1-,[10.19372732],[0.25 0.75]
Mo6+,Tc1-,[10.18858815],[0.14285714 0.85714286]
Zr4+,C4-,[10.18804234],[0.5 0.5]
Ag1+,S1-,[10.18686489],[0.5 0.5]
Hg2+,F1-,[10.18062068],[0.33333333 0.66666667]
Ac3+,O1-,[10.17918318],[0.25 0.75]
Ru4+,Cl1-,[10.17485201],[0.2 0.8]
V5+,Si4-,[10.17469655],[0.44444444 0.55555556]
B3+,C1-,[10.17354569],[0.25 0.75]
Tc4+,H1-,[10.1617259],[0.2 0.8]
Ta5+,Cl1-,[10.16029238],[0.16666667 0.83333333]
Ba2+,N2-,[10.15939446],[0.5 0.5]
Mg2+,O1-,[10.15464146],[0.33333333 0.66666667]
Pd4+,Cl1-,[10.1107599],[0.2 0.8]
Fr1+,N3-,[10.09235211],[0.75 0.25]
Tc7+,N2-,[10.09231494],[0.22222222 0.77777778]
Ra2+,C1-,[10.08972239],[0.33333333 0.66666667]
As5+,Co1-,[10.08674692],[0.16666667 0.83333333]
Be2+,Si4-,[10.08415296],[0.66666667 0.33333333]
Mo6+,Br1-,[10.08062004],[0.14285714 0.85714286]
Yb3+,C4-,[10.07825337],[0.57142857 0.42857143]
Xe2+,O2-,[10.07108507],[0.5 0.5]
Mo6+,C1-,[10.03398868],[0.14285714 0.85714286]
Os4+,Co1-,[10.02057444],[0.2 0.8]
Ru3+,Cl1-,[10.01780578],[0.25 0.75]
Mg2+,B3-,[10.01644034],[0.6 0.4]
C4+,Mo1-,[10.00882343],[0.2 0.8]
Th4+,Cl1-,[10.00080001],[0.2 0.8]
Sm3+,C3-,[9.9911827],[0.5 0.5]
Dy3+,Br1-,[9.99014476],[0.25 0.75]
Tm3+,N1-,[9.98308798],[0.25 0.75]
Ga3+,Nb1-,[9.97604668],[0.25 0.75]
Cs1+,C4-,[9.97282148],[0.8 0.2]
Br1+,Tc3-,[9.96793871],[0.75 0.25]
Ca2+,Br1-,[9.96340614],[0.33333333 0.66666667]
Gd3+,C3-,[9.95149591],[0.5 0.5]
Rb1+,C1-,[9.94649654],[0.5 0.5]
Pu4+,O0.333-,[9.9457932],[0.09990999 0.90009001]
Sm3+,C2-,[9.94301836],[0.4 0.6]
Ge4+,Co1-,[9.92959618],[0.2 0.8]
Xe4+,Si4-,[9.90820918],[0.5 0.5]
Li1+,C1-,[9.90472303],[0.5 0.5]
Xe6+,Si4-,[9.89328163],[0.4 0.6]
Kr2+,I1-,[9.89076828],[0.33333333 0.66666667]
W6+,O0.333-,[9.86733799],[0.05258171 0.94741829]
I5+,N3-,[9.86005051],[0.375 0.625]
Re4+,Cl1-,[9.85806823],[0.2 0.8]
Cs1+,C3-,[9.85786183],[0.75 0.25]
N5+,Bi3-,[9.85418728],[0.375 0.625]
Cl3+,B3-,[9.83542728],[0.5 0.5]
As3+,Nb1-,[9.81854933],[0.25 0.75]
Ge4+,Tc1-,[9.77941138],[0.2 0.8]
Pd2+,Co1-,[9.76779112],[0.33333333 0.66666667]
Nd3+,H1-,[9.75551623],[0.25 0.75]
Hf4+,Cl1-,[9.73827512],[0.2 0.8]
Tc4+,O1-,[9.72372838],[0.2 0.8]
Pb4+,S1-,[9.7120726],[0.2 0.8]
Ru3+,Co1-,[9.70821784],[0.25 0.75]
Hg2+,Cl1-,[9.70650958],[0.33333333 0.66666667]
As3+,Co1-,[9.69755326],[0.25 0.75]
Br1+,B1-,[9.68873965],[0.5 0.5]
Y3+,C4-,[9.67398694],[0.57142857 0.42857143]
Gd3+,C2-,[9.67294007],[0.4 0.6]
Ho3+,Br1-,[9.65614167],[0.25 0.75]
Mo6+,Ge4-,[9.64901306],[0.4 0.6]
Ru4+,O0.333-,[9.64364072],[0.07685207 0.92314793]
Pu4+,Cl1-,[9.63122015],[0.25 0.75]
Ra2+,C4-,[9.62767336],[0.66666667 0.33333333]
Y3+,C3-,[9.62669008],[0.5 0.5]
W6+,Cl1-,[9.62651432],[0.14285714 0.85714286]
W4+,F1-,[9.62632402],[0.2 0.8]
B3+,Tc1-,[9.61392066],[0.25 0.75]
B3+,At1-,[9.60802387],[0.25 0.75]
At1+,B3-,[9.60802387],[0.75 0.25]
Se6+,C4-,[9.60116707],[0.4 0.6]
Ta5+,Co1-,[9.59980739],[0.16666667 0.83333333]
Ge2+,Nb1-,[9.59491911],[0.33333333 0.66666667]
Xe4+,O2-,[9.58335996],[0.33333333 0.66666667]
Xe6+,Si3-,[9.5832945],[0.33333333 0.66666667]
I1+,N3-,[9.57325805],[0.75 0.25]
N3+,I1-,[9.57325805],[0.25 0.75]
Eu3+,C2-,[9.56937937],[0.4 0.6]
Ba2+,N3-,[9.56570165],[0.6 0.4]
Mn4+,Si4-,[9.56268837],[0.5 0.5]
Se6+,Si4-,[9.55830666],[0.4 0.6]
Mn4+,C3-,[9.55320427],[0.42857143 0.57142857]
Pt4+,Co1-,[9.54965469],[0.2 0.8]
Am3+,Cl1-,[9.54674317],[0.25 0.75]
K1+,Os2-,[9.54057531],[0.66666667 0.33333333]
Ca2+,N3-,[9.54005183],[0.6 0.4]
Pd2+,Br1-,[9.53739881],[0.33333333 0.66666667]
Ru3+,O0.333-,[9.53664127],[0.09990999 0.90009001]
Ba2+,C2-,[9.53384739],[0.5 0.5]
Sm3+,C4-,[9.53238321],[0.57142857 0.42857143]
Yb3+,C3-,[9.53215125],[0.5 0.5]
Ra2+,Br1-,[9.52997861],[0.33333333 0.66666667]
S2+,P1-,[9.52723489],[0.33333333 0.66666667]
Dy3+,C3-,[9.52712215],[0.5 0.5]
Ho3+,C2-,[9.52510502],[0.4 0.6]
As5+,Nb1-,[9.51973798],[0.16666667 0.83333333]
Cm3+,Cl1-,[9.51480839],[0.25 0.75]
Al3+,N2-,[9.51140181],[0.4 0.6]
Fe3+,Se2-,[9.51000278],[0.4 0.6]
Eu2+,C2-,[9.50779023],[0.5 0.5]
Ge4+,Nb1-,[9.50314593],[0.2 0.8]
Al3+,Nb1-,[9.48997188],[0.25 0.75]
Mo4+,Tc3-,[9.48725021],[0.42857143 0.57142857]
Br1+,Mo2-,[9.48195419],[0.66666667 0.33333333]
Sc3+,N1-,[9.47075986],[0.25 0.75]
Mn2+,C3-,[9.46954207],[0.6 0.4]
Sr2+,N2-,[9.46626607],[0.5 0.5]
Dy3+,C2-,[9.45948928],[0.4 0.6]
Yb3+,O2-,[9.45866869],[0.4 0.6]
Gd3+,C4-,[9.45818129],[0.57142857 0.42857143]
Si4+,Ru2-,[9.45532496],[0.33333333 0.66666667]
W6+,O0.5-,[9.45407706],[0.07692308 0.92307692]
Zn2+,Se2-,[9.45337251],[0.5 0.5]
Cl3+,B1-,[9.45202408],[0.25 0.75]
V5+,C4-,[9.44853107],[0.44444444 0.55555556]
Mo4+,Ru2-,[9.44786326],[0.33333333 0.66666667]
Eu3+,C3-,[9.44696212],[0.5 0.5]
K1+,Ir3-,[9.44598194],[0.75 0.25]
I1+,B1-,[9.43524564],[0.5 0.5]
Fr1+,Si2-,[9.43325932],[0.66666667 0.33333333]
Mn2+,C4-,[9.42946145],[0.66666667 0.33333333]
Cu2+,Br1-,[9.42108288],[0.33333333 0.66666667]
N5+,Si4-,[9.41617695],[0.44444444 0.55555556]
Rh3+,O0.333-,[9.41486484],[0.09990999 0.90009001]
Mn2+,Se2-,[9.41381903],[0.5 0.5]
Ni2+,Br1-,[9.40388037],[0.33333333 0.66666667]
Ho3+,C3-,[9.39968902],[0.5 0.5]
Rh3+,Br1-,[9.38716617],[0.25 0.75]
Ge2+,Tc1-,[9.38443978],[0.33333333 0.66666667]
Kr2+,Nb1-,[9.37370261],[0.33333333 0.66666667]
Ge2+,Co1-,[9.37181233],[0.33333333 0.66666667]
Pd2+,Cl1-,[9.36029617],[0.33333333 0.66666667]
Be2+,I1-,[9.35590557],[0.33333333 0.66666667]
Nb5+,N2-,[9.35180471],[0.28571429 0.71428571]
Rb1+,C2-,[9.34886343],[0.66666667 0.33333333]
Cl3+,Tc3-,[9.34261751],[0.5 0.5]
Ru4+,O0.5-,[9.31803783],[0.11111111 0.88888889]
Nb5+,C4-,[9.31597634],[0.44444444 0.55555556]
Fr1+,Si1-,[9.30121213],[0.5 0.5]
Xe2+,C3-,[9.28257109],[0.6 0.4]
Co2+,Br1-,[9.26819843],[0.33333333 0.66666667]
Tm3+,Br1-,[9.26777842],[0.25 0.75]
Pr3+,O1-,[9.25780157],[0.25 0.75]
Be2+,Si3-,[9.25081907],[0.6 0.4]
Re4+,Mo2-,[9.24311521],[0.33333333 0.66666667]
Yb3+,C2-,[9.24238313],[0.4 0.6]
Nb5+,Tc3-,[9.23746307],[0.375 0.625]
Ta5+,O0.333-,[9.23157013],[0.0624414 0.9375586]
Al3+,O2-,[9.22601166],[0.4 0.6]
I3+,N3-,[9.22047227],[0.5 0.5]
N5+,Si3-,[9.21217895],[0.375 0.625]
Si4+,Rh1-,[9.21076655],[0.2 0.8]
U6+,O0.333-,[9.20967153],[0.05258171 0.94741829]
Ce3+,O2-,[9.20920546],[0.4 0.6]
Th4+,F1-,[9.2081673],[0.2 0.8]
Be2+,B3-,[9.20773511],[0.6 0.4]
Br3+,B3-,[9.20545083],[0.5 0.5]
Ru3+,Br1-,[9.18942534],[0.25 0.75]
Ru4+,Br1-,[9.18255113],[0.2 0.8]
Hf4+,O0.333-,[9.1792514],[0.07685207 0.92314793]
Xe6+,Si2-,[9.17281205],[0.25 0.75]
Hf4+,Nb1-,[9.17197844],[0.2 0.8]
Mo6+,Ru2-,[9.1658048],[0.25 0.75]
Mn2+,C1-,[9.15342347],[0.33333333 0.66666667]
Ba2+,C3-,[9.14933737],[0.6 0.4]
W4+,O0.333-,[9.13423256],[0.07685207 0.92314793]
Te4+,O2-,[9.13317418],[0.33333333 0.66666667]
Ca2+,S1-,[9.13310802],[0.33333333 0.66666667]
Co2+,Ge4-,[9.13063204],[0.66666667 0.33333333]
Xe2+,B3-,[9.12955706],[0.6 0.4]
Eu2+,O0.5-,[9.11996674],[0.2 0.8]
Cl7+,B3-,[9.11972808],[0.3 0.7]
S2+,Re3-,[9.10535266],[0.6 0.4]
Tc4+,Tc3-,[9.1034558],[0.42857143 0.57142857]
Te6+,C4-,[9.0865401],[0.4 0.6]
Eu2+,C3-,[9.07614762],[0.6 0.4]
Nb5+,Tc1-,[9.07493449],[0.16666667 0.83333333]
Na1+,Br1-,[9.06274289],[0.5 0.5]
Mn2+,C2-,[9.05956409],[0.5 0.5]
Ce4+,O2-,[9.04712866],[0.33333333 0.66666667]
Sr2+,N3-,[9.03468907],[0.6 0.4]
Gd3+,O1-,[9.02963894],[0.25 0.75]
Eu2+,Br1-,[9.02730733],[0.33333333 0.66666667]
Re4+,O0.333-,[9.01841197],[0.07685207 0.92314793]
Eu3+,C4-,[9.00489841],[0.57142857 0.42857143]
Ru3+,O0.5-,[9.00090483],[0.14285714 0.85714286]
Tc4+,Tc1-,[8.99064116],[0.2 0.8]
Be2+,At1-,[8.98089293],[0.33333333 0.66666667]
Er3+,C3-,[8.96852874],[0.5 0.5]
Tc7+,Tc1-,[8.95537833],[0.125 0.875]
Pm3+,O1-,[8.95228189],[0.25 0.75]
Fr1+,B1-,[8.95060566],[0.5 0.5]
Sr2+,Br1-,[8.9396004],[0.33333333 0.66666667]
Ra2+,B1-,[8.93357092],[0.33333333 0.66666667]
Ra2+,N1-,[8.92983599],[0.33333333 0.66666667]
I3+,B3-,[8.921772],[0.5 0.5]
Mo4+,C1-,[8.92154204],[0.2 0.8]
Rh3+,O0.5-,[8.91699381],[0.14285714 0.85714286]
Mo6+,C4-,[8.91640644],[0.4 0.6]
Os4+,Cl1-,[8.91142143],[0.2 0.8]
Cl5+,B3-,[8.91138314],[0.375 0.625]
Pr3+,C2-,[8.8984468],[0.4 0.6]
Te6+,Co1-,[8.89651349],[0.14285714 0.85714286]
Bi3+,N3-,[8.89098402],[0.5 0.5]
N3+,Bi3-,[8.89098402],[0.5 0.5]
Lu3+,N3-,[8.88615766],[0.5 0.5]
Tl3+,S1-,[8.88046665],[0.25 0.75]
P5+,Si4-,[8.87993878],[0.44444444 0.55555556]
Sr2+,H1-,[8.87960924],[0.33333333 0.66666667]
Po2+,H1-,[8.86881917],[0.33333333 0.66666667]
H1+,Po2-,[8.86881917],[0.66666667 0.33333333]
Rb1+,Ru2-,[8.86786256],[0.66666667 0.33333333]
Xe2+,C2-,[8.86184569],[0.5 0.5]
Ta5+,O0.5-,[8.85813455],[0.09090909 0.90909091]
Mo6+,As3-,[8.84648848],[0.33333333 0.66666667]
Br1+,P1-,[8.84419199],[0.5 0.5]
Ba2+,Br1-,[8.84036274],[0.33333333 0.66666667]
Pr3+,H1-,[8.83553484],[0.25 0.75]
Mo6+,N3-,[8.82487917],[0.33333333 0.66666667]
Xe2+,C4-,[8.8218452],[0.66666667 0.33333333]
Mn4+,C2-,[8.80345685],[0.33333333 0.66666667]
Tb3+,C2-,[8.79336541],[0.4 0.6]
Sb5+,C4-,[8.79101973],[0.44444444 0.55555556]
Dy3+,C4-,[8.78673789],[0.57142857 0.42857143]
Ba2+,C1-,[8.7824479],[0.33333333 0.66666667]
Bi3+,N2-,[8.77731921],[0.4 0.6]
Eu2+,H1-,[8.76977372],[0.33333333 0.66666667]
Cl7+,Tc3-,[8.76637617],[0.3 0.7]
Xe6+,Si1-,[8.7368697],[0.14285714 0.85714286]
Ra2+,H1-,[8.73220753],[0.33333333 0.66666667]
Er3+,Br1-,[8.73081585],[0.25 0.75]
Hg2+,O0.333-,[8.72951846],[0.14273468 0.85726532]
Eu3+,O1-,[8.72491212],[0.25 0.75]
Hf4+,O0.5-,[8.72311361],[0.11111111 0.88888889]
Ag1+,H1-,[8.71594424],[0.5 0.5]
Mo6+,Co1-,[8.71451247],[0.14285714 0.85714286]
Rb1+,C3-,[8.70950459],[0.75 0.25]
Cl7+,Si1-,[8.70148713],[0.125 0.875]
Cs1+,P1-,[8.69460556],[0.5 0.5]
Mo4+,N3-,[8.69131195],[0.42857143 0.57142857]
Rb1+,P1-,[8.68605898],[0.5 0.5]
K1+,Re3-,[8.68430193],[0.75 0.25]
Sm3+,H1-,[8.68040664],[0.25 0.75]
U6+,Br1-,[8.67420762],[0.14285714 0.85714286]
W6+,H1-,[8.67322245],[0.14285714 0.85714286]
Pb2+,H1-,[8.67045628],[0.33333333 0.66666667]
Au3+,N1-,[8.66714514],[0.25 0.75]
Mo4+,Co1-,[8.66260584],[0.2 0.8]
Mg2+,N2-,[8.66161632],[0.5 0.5]
Pm3+,O2-,[8.65988744],[0.4 0.6]
Er3+,N2-,[8.65834666],[0.4 0.6]
W4+,Br1-,[8.65145569],[0.2 0.8]
Br1+,Nb1-,[8.64133613],[0.5 0.5]
Eu2+,N1-,[8.6383668],[0.33333333 0.66666667]
Ho3+,N2-,[8.635858],[0.4 0.6]
Si4+,N3-,[8.63227184],[0.42857143 0.57142857]
N3+,Si4-,[8.63227184],[0.57142857 0.42857143]
B3+,Si3-,[8.62946955],[0.5 0.5]
Re4+,O0.5-,[8.62311095],[0.11111111 0.88888889]
At1+,N2-,[8.60957752],[0.66666667 0.33333333]
Xe4+,Si1-,[8.60881224],[0.2 0.8]
Li1+,Br1-,[8.60523045],[0.5 0.5]
Si4+,O2-,[8.60441881],[0.33333333 0.66666667]
Cl5+,Tc3-,[8.59889043],[0.375 0.625]
Er3+,C2-,[8.59788853],[0.4 0.6]
At1+,N1-,[8.5970366],[0.5 0.5]
Re4+,S2-,[8.5968183],[0.33333333 0.66666667]
Er3+,N3-,[8.58765277],[0.5 0.5]
Ho3+,C4-,[8.58417088],[0.57142857 0.42857143]
Os4+,F1-,[8.58259461],[0.2 0.8]
Mg2+,C3-,[8.57564265],[0.6 0.4]
Pu4+,O0.5-,[8.57375702],[0.14285714 0.85714286]
Os4+,O0.333-,[8.57071308],[0.07685207 0.92314793]
Rb1+,P2-,[8.56253483],[0.66666667 0.33333333]
N3+,Mo2-,[8.55627924],[0.4 0.6]
Ir4+,O0.333-,[8.55201747],[0.07685207 0.92314793]
W6+,F1-,[8.54081736],[0.14285714 0.85714286]
Pu4+,N1-,[8.53691209],[0.25 0.75]
Pm3+,C2-,[8.53158715],[0.4 0.6]
Al3+,N3-,[8.52963097],[0.5 0.5]
Ti4+,C4-,[8.52817713],[0.5 0.5]
Mo6+,S1-,[8.52505663],[0.14285714 0.85714286]
N5+,Si1-,[8.5083952],[0.16666667 0.83333333]
Re4+,Co1-,[8.50465784],[0.2 0.8]
Ra2+,N2-,[8.50427676],[0.5 0.5]
Pr3+,C3-,[8.48752651],[0.5 0.5]
Fr1+,S1-,[8.48460837],[0.5 0.5]
Ho3+,N3-,[8.4845968],[0.5 0.5]
Mo4+,Mo2-,[8.48235634],[0.33333333 0.66666667]
Mo4+,Mo1-,[8.47923512],[0.2 0.8]
Mo4+,O2-,[8.47783869],[0.33333333 0.66666667]
Eu2+,C4-,[8.47455804],[0.66666667 0.33333333]
Np5+,O0.333-,[8.4729752],[0.0624414 0.9375586]
Sr2+,C2-,[8.46697706],[0.5 0.5]
C4+,Sb3-,[8.45992433],[0.42857143 0.57142857]
Sb3+,C4-,[8.45992433],[0.57142857 0.42857143]
Gd3+,N2-,[8.45701196],[0.4 0.6]
Te4+,Co1-,[8.45139255],[0.2 0.8]
Pr3+,C4-,[8.44910071],[0.57142857 0.42857143]
Ru4+,N1-,[8.44864008],[0.2 0.8]
V5+,Co1-,[8.43533574],[0.16666667 0.83333333]
Sc3+,N2-,[8.43236494],[0.4 0.6]
Kr2+,Si1-,[8.43155032],[0.33333333 0.66666667]
Rb1+,C4-,[8.42152595],[0.8 0.2]
Mo6+,Mo2-,[8.41945942],[0.25 0.75]
K1+,W2-,[8.41448832],[0.66666667 0.33333333]
Xe4+,I1-,[8.41404763],[0.2 0.8]
Sb5+,C3-,[8.40583582],[0.375 0.625]
Pd4+,O0.5-,[8.40293833],[0.11111111 0.88888889]
Cs1+,S1-,[8.39961411],[0.5 0.5]
Pd4+,O0.333-,[8.39427208],[0.07685207 0.92314793]
I3+,N2-,[8.39377749],[0.4 0.6]
Mn4+,B3-,[8.39174099],[0.42857143 0.57142857]
Ti4+,Co1-,[8.3883397],[0.2 0.8]
Cl7+,Tc1-,[8.38413346],[0.125 0.875]
Hg2+,O0.5-,[8.38040288],[0.2 0.8]
Sm3+,N1-,[8.38018227],[0.25 0.75]
Bk3+,O0.333-,[8.37941382],[0.09990999 0.90009001]
Mo6+,Mo1-,[8.37918413],[0.14285714 0.85714286]
Mo4+,As3-,[8.37564222],[0.42857143 0.57142857]
Ba2+,C4-,[8.37209809],[0.66666667 0.33333333]
Zr4+,Nb1-,[8.37203807],[0.2 0.8]
Dy3+,N2-,[8.36627564],[0.4 0.6]
Re4+,Mo1-,[8.36433035],[0.2 0.8]
Hf4+,Co1-,[8.36317029],[0.2 0.8]
Eu3+,N2-,[8.36190749],[0.4 0.6]
Ir4+,F1-,[8.36148781],[0.2 0.8]
Te4+,C3-,[8.35957286],[0.42857143 0.57142857]
W4+,Cl1-,[8.34201401],[0.2 0.8]
V5+,C3-,[8.32454102],[0.375 0.625]
Tm3+,O2-,[8.32008835],[0.4 0.6]
Fr1+,Si3-,[8.30240435],[0.75 0.25]
Br1+,Ru2-,[8.29874374],[0.66666667 0.33333333]
Rh3+,H1-,[8.29427445],[0.25 0.75]
Cl3+,Mo2-,[8.28945501],[0.4 0.6]
Se2+,Sn4-,[8.26855024],[0.66666667 0.33333333]
Sn4+,Se2-,[8.26855024],[0.33333333 0.66666667]
H1+,I1-,[8.2655193],[0.5 0.5]
I1+,H1-,[8.2655193],[0.5 0.5]
Ru4+,H1-,[8.26549006],[0.2 0.8]
S4+,P1-,[8.26530106],[0.2 0.8]
Gd3+,N3-,[8.26507499],[0.5 0.5]
Cl5+,Tc1-,[8.26287598],[0.16666667 0.83333333]
P3+,N2-,[8.24948586],[0.4 0.6]
Co3+,Co1-,[8.2448795],[0.25 0.75]
In3+,Nb1-,[8.24412563],[0.25 0.75]
Na1+,Os2-,[8.241455],[0.66666667 0.33333333]
Sc3+,C2-,[8.24096995],[0.4 0.6]
Pr3+,O2-,[8.23851789],[0.4 0.6]
Po2+,O1-,[8.23107501],[0.33333333 0.66666667]
As5+,C3-,[8.22905736],[0.375 0.625]
Th4+,N1-,[8.2254642],[0.2 0.8]
Ru4+,Tc1-,[8.22495935],[0.2 0.8]
Tl3+,O0.333-,[8.22495417],[0.09990999 0.90009001]
Mo4+,N2-,[8.22479965],[0.33333333 0.66666667]
I1+,Co1-,[8.22312804],[0.5 0.5]
Co2+,Co1-,[8.21952778],[0.33333333 0.66666667]
Cr6+,Co1-,[8.21712942],[0.14285714 0.85714286]
P5+,Si3-,[8.21393358],[0.375 0.625]
Tb3+,C4-,[8.20592647],[0.57142857 0.42857143]
At1+,H1-,[8.20300145],[0.5 0.5]
H1+,At1-,[8.20300145],[0.5 0.5]
Pt4+,F1-,[8.19806284],[0.2 0.8]
Mn2+,B3-,[8.19772631],[0.6 0.4]
Si4+,As3-,[8.19428628],[0.42857143 0.57142857]
As3+,Si4-,[8.19428628],[0.57142857 0.42857143]
S6+,P3-,[8.19080536],[0.33333333 0.66666667]
Er3+,C4-,[8.18381466],[0.57142857 0.42857143]
Cd2+,Se2-,[8.18376503],[0.5 0.5]
Pb2+,O1-,[8.1738512],[0.33333333 0.66666667]
As5+,Ru2-,[8.16649309],[0.28571429 0.71428571]
Sb5+,Se2-,[8.16497639],[0.28571429 0.71428571]
Er3+,B1-,[8.16488866],[0.25 0.75]
Th4+,O0.333-,[8.16178578],[0.07685207 0.92314793]
Dy3+,N3-,[8.16165341],[0.5 0.5]
Cl3+,P2-,[8.16101338],[0.4 0.6]
Xe2+,Si1-,[8.15803601],[0.33333333 0.66666667]
Mg2+,N3-,[8.15508489],[0.6 0.4]
Ba2+,I1-,[8.15473861],[0.33333333 0.66666667]
Sm3+,N2-,[8.15083294],[0.4 0.6]
Y3+,O2-,[8.14736598],[0.4 0.6]
Tc7+,N3-,[8.14039079],[0.3 0.7]
Eu2+,C1-,[8.13675891],[0.33333333 0.66666667]
K1+,Ru2-,[8.13578471],[0.66666667 0.33333333]
Pt4+,O0.333-,[8.12774816],[0.07685207 0.92314793]
Tc7+,B1-,[8.12347343],[0.125 0.875]
Nd3+,C2-,[8.1228418],[0.4 0.6]
Tc4+,Mo2-,[8.12085116],[0.33333333 0.66666667]
Sc3+,C4-,[8.11660404],[0.57142857 0.42857143]
Sr2+,C3-,[8.11630769],[0.6 0.4]
Nb5+,Nb1-,[8.10897709],[0.16666667 0.83333333]
La3+,O2-,[8.10677689],[0.4 0.6]
Sc3+,O1-,[8.10186412],[0.25 0.75]
Cs1+,S2-,[8.10092748],[0.66666667 0.33333333]
U6+,C1-,[8.09532719],[0.14285714 0.85714286]
N3+,Si1-,[8.09499691],[0.25 0.75]
W4+,O0.5-,[8.09381413],[0.11111111 0.88888889]
Mn2+,Si4-,[8.09362198],[0.66666667 0.33333333]
Yb3+,C1-,[8.08206055],[0.25 0.75]
Dy3+,N1-,[8.08174796],[0.25 0.75]
Ru4+,O1-,[8.08098273],[0.2 0.8]
Np5+,C1-,[8.08085538],[0.16666667 0.83333333]
U6+,S1-,[8.08005514],[0.14285714 0.85714286]
Pa5+,O0.333-,[8.07968155],[0.0624414 0.9375586]
Ra2+,S1-,[8.07855501],[0.33333333 0.66666667]
Ca2+,B3-,[8.07813492],[0.6 0.4]
Rb1+,S2-,[8.07422415],[0.66666667 0.33333333]
Si4+,Mo2-,[8.07077372],[0.33333333 0.66666667]
N3+,Si2-,[8.05437924],[0.4 0.6]
Ac3+,N1-,[8.04870371],[0.25 0.75]
Ta5+,C4-,[8.04656373],[0.44444444 0.55555556]
Na1+,P2-,[8.04585739],[0.66666667 0.33333333]
Zn2+,Te2-,[8.04200842],[0.5 0.5]
Te4+,C4-,[8.0417934],[0.5 0.5]
Po2+,N1-,[8.0391973],[0.33333333 0.66666667]
Zn2+,C1-,[8.03579179],[0.33333333 0.66666667]
Re4+,Br1-,[8.03451803],[0.2 0.8]
N3+,Si3-,[8.03318122],[0.5 0.5]
S6+,P1-,[8.02914045],[0.14285714 0.85714286]
Pd2+,O0.333-,[8.02846889],[0.14273468 0.85726532]
Au3+,N2-,[8.028141],[0.4 0.6]
Mo6+,C2-,[8.02660518],[0.25 0.75]
Tc4+,C1-,[8.01524919],[0.2 0.8]
Rb1+,S1-,[8.00660615],[0.5 0.5]
Li1+,P1-,[8.00269969],[0.5 0.5]
Pu4+,H1-,[8.00034586],[0.25 0.75]
Cs1+,P2-,[7.99417278],[0.66666667 0.33333333]
Sb3+,C3-,[7.99402413],[0.5 0.5]
Sc3+,C3-,[7.98658675],[0.5 0.5]
Nb5+,Ru2-,[7.98557726],[0.28571429 0.71428571]
Sc3+,N3-,[7.98449753],[0.5 0.5]
Si4+,Mo1-,[7.98443105],[0.2 0.8]
W6+,N1-,[7.98355488],[0.14285714 0.85714286]
